F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.02
1,310,953,46,45,0,4,0.03
2,593,1846,106,104,0,4,0.03
3,2732,9846,380,375,0,4,0.03
4,6512,24885,1179,1167,0,5,0.04
5,11132,43397,2331,2309,0,6,0.07
6,16170,63942,4431,4395,0,6,0.10
7,21397,85160,8800,8754,0,7,0.22
8,26782,107452,13935,11909,0,9,0.36
9,32426,130925,20108,12871,0,10,0.58
10,38194,155037,29610,15594,0,11,0.89
11,44112,179831,37018,19042,0,13,1.16
12,50085,204878,49949,22921,0,17,1.74
13,56081,230210,62053,24363,0,18,2.48
14,62077,255682,77173,28929,0,19,3.46
15,68076,281185,96461,31009,0,22,4.98
16,74075,306699,118522,38386,1,23,6.25
17,80076,332222,149859,45838,1,25,9.07
18,86086,357772,172560,50326,1,28,11.03
19,92102,383341,204077,45294,1,28,14.06
20,98119,408925,228206,57800,1,31,16.50
21,104136,434515,261769,55425,1,36,20.55
22,110153,460106,307311,60856,1,38,25.52
23,116170,485697,362991,76802,1,42,33.99
24,122187,511288,421913,76939,1,44,44.23
25,128204,536879,475266,83241,1,45,52.79
26,134221,562470,534256,90193,1,47,61.62
27,140238,588061,609075,93425,1,49,75.99
28,146255,613652,730888,103943,1,51,99.99
29,152272,639243,861311,116368,1,54,125.84
30,158289,664834,974822,121261,1,57,153.39
31,164306,690425,1111877,139310,1,60,185.13
32,170323,716016,1245194,149181,1,63,218.60
33,176340,741607,1450883,167020,1,69,267.13
34,182357,767198,1682079,163601,1,67,318.72
35,188374,792789,1858850,167848,1,72,359.13
36,194391,818380,2097687,191314,1,78,417.62
37,200408,843971,2439839,203450,1,90,526.71
38,206425,869562,2702013,211555,1,91,606.08
39,212442,895153,3160435,232097,1,99,754.74
40,218459,920744,3939095,244739,1,98,1017.47
41,224476,946335,4472710,274005,1,107,1204.89
42,230493,971926,4870683,303171,1,113,1347.96
43,236510,997517,5639221,304446,1,113,1620.97
44,242527,1023108,6644131,377666,1,135,2001.28
45,248544,1048699,7113161,377574,1,139,2190.36
46,254561,1074290,7646123,396723,1,148,2404.62
47,260578,1099881,9016371,400672,1,140,2999.75
48,266595,1125472,10149842,418252,1,142,3498.96
