F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.02
1,1,0,0,0,0,4,0.02
2,1,0,0,0,0,4,0.02
3,1,0,0,0,0,4,0.02
4,1,0,0,0,0,4,0.02
5,821,2305,0,0,0,4,0.02
6,1716,5540,0,0,0,4,0.02
7,2836,9798,4,3,0,4,0.02
8,4008,14329,11,9,0,4,0.02
9,5244,19156,61,58,0,4,0.02
10,6588,24415,308,304,0,5,0.04
11,7951,29790,896,890,0,5,0.06
12,9385,35522,1952,1943,0,5,0.11
13,10831,41310,3072,3061,0,5,0.17
14,12282,47121,4248,4234,0,5,0.23
15,13733,52932,5306,5291,0,6,0.30
16,15184,58743,7746,7725,0,6,0.44
17,16635,64554,12163,10206,0,7,0.72
18,18086,70365,15649,11365,0,7,0.95
19,19537,76176,20306,13406,0,8,1.27
20,20988,81987,26503,15928,0,9,1.63
21,22439,87798,34612,16969,0,8,2.15
22,23890,93609,43183,21851,0,9,2.78
23,25341,99420,49515,23929,0,11,3.33
24,26792,105231,60523,25942,0,12,4.21
25,28243,111042,70494,31027,0,13,5.14
26,29694,116853,83189,32786,0,12,6.12
27,31145,122664,95794,33265,0,12,7.02
28,32596,128475,110844,41601,0,14,8.33
29,34047,134286,122363,41217,0,15,9.30
30,35498,140097,136312,38277,0,13,10.49
31,36949,145908,154306,48378,0,17,12.06
32,38400,151719,167533,40863,0,14,13.10
33,39851,157530,181536,45821,0,15,14.36
34,41302,163341,194777,49940,0,17,15.45
35,42753,169152,202385,57547,0,19,16.11
36,44204,174963,216124,59759,0,20,17.16
37,45655,180774,229257,51041,0,16,18.29
38,47106,186585,240888,62670,0,20,19.36
39,48557,192396,253251,63273,0,21,20.39
40,50008,198207,267211,64635,0,23,21.60
41,51459,204018,280587,66088,0,24,22.69
42,52910,209829,294947,68933,0,25,23.83
43,54361,215640,309251,70939,0,25,25.07
44,55812,221451,323242,72544,0,25,26.33
45,57263,227262,339675,76173,0,27,27.76
46,58714,233073,356460,67056,0,24,29.33
47,60165,238884,373082,70567,0,25,30.79
48,61616,244695,390433,74440,0,26,32.34
49,63067,250506,403784,74128,0,26,33.51
50,64518,256317,419447,55660,0,24,34.91
51,65969,262128,437714,73926,0,29,36.60
52,67420,267939,450235,86446,0,33,37.85
53,68871,273750,464504,82558,0,30,39.22
54,70322,279561,477054,76195,0,28,40.56
55,71773,285372,489845,88985,0,32,42.04
56,73224,291183,507363,90291,0,32,43.64
57,74675,296994,521512,83087,0,31,44.77
58,76126,302805,535318,96891,1,34,45.90
59,77577,308616,550149,95193,1,33,47.24
60,79028,314427,563637,89757,1,32,48.55
61,80479,320238,580283,88724,1,31,50.12
62,81930,326049,601600,92569,1,32,52.27
63,83381,331860,620891,94403,1,34,54.46
