F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,156,500,131,130,0,4,0.40
1,412,1337,199,197,0,4,0.40
2,791,2568,321,318,0,4,0.40
3,2858,10508,628,622,0,4,0.45
4,6674,25793,1599,1587,0,5,0.62
5,11410,45308,3006,2984,0,6,0.92
6,16546,66519,5449,5420,0,6,1.41
7,21832,88351,9302,9271,0,9,2.75
8,27286,111248,13556,11528,0,9,4.43
9,33100,135770,19857,12632,0,10,7.56
10,39008,160910,28520,14487,0,12,12.66
11,45087,186745,36471,18496,1,12,17.10
12,51290,213102,46704,19654,1,16,24.88
13,57521,239760,59341,27449,1,19,35.56
14,63752,266474,71655,25438,1,21,45.69
15,69986,293293,86857,27723,1,21,63.88
16,76220,320130,107000,33884,1,24,88.31
17,82456,346975,124175,35744,1,25,108.52
18,88701,373846,146186,43156,1,27,134.33
19,94950,400728,199759,50625,1,29,252.28
20,101200,427630,224354,56118,1,37,293.33
21,107450,454535,259057,57012,1,37,359.36
22,113700,481443,311648,70678,1,40,470.71
23,119950,508352,359175,66037,1,41,578.98
24,126200,535261,430983,78220,1,45,753.22
25,132450,562170,518328,83561,1,46,1008.78
26,138700,589079,585045,98709,1,50,1207.40
27,144950,615988,683409,107859,1,53,1475.57
28,151200,642897,831102,119731,1,55,1937.17
29,157450,669806,909692,106947,1,55,2198.20
30,163700,696715,1005064,130874,1,62,2509.66
31,169950,723624,1174962,136776,1,62,3207.10
32,176200,750533,1381117,142814,1,62,3441.02
