F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.03
1,1,0,0,0,0,4,0.03
2,380,949,0,0,0,4,0.04
3,687,2005,0,0,0,4,0.04
4,1021,3230,3,2,0,4,0.04
5,1393,4625,8,6,0,4,0.04
6,1821,6249,27,24,0,4,0.04
7,2284,8047,58,54,0,4,0.04
8,2765,9946,116,111,0,4,0.04
9,3301,12069,203,197,0,4,0.04
10,3906,14479,299,292,0,4,0.05
11,4588,17263,553,545,0,4,0.07
12,5339,20386,1062,1052,0,4,0.12
13,6133,23737,1786,1774,0,5,0.17
14,6939,27182,2677,2662,0,5,0.25
15,7760,30708,3611,3595,0,5,0.34
16,8598,34323,4851,4830,0,5,0.43
17,9443,37976,6502,6479,0,6,0.60
18,10289,41663,8708,8683,0,7,0.83
19,11135,45371,11972,9299,0,8,1.24
20,11981,49080,16631,11556,0,8,1.85
21,12827,52789,21703,13876,0,9,2.51
22,13673,56498,28007,16820,0,11,3.38
23,14519,60207,34845,16075,0,10,4.40
24,15365,63916,42041,18938,0,11,5.69
25,16211,67625,51118,23184,0,12,7.26
26,17057,71334,63782,19787,0,11,9.81
27,17903,75043,79115,26211,0,13,13.35
28,18749,78752,97148,25988,0,14,17.79
29,19595,82461,115668,35494,0,18,22.62
30,20441,86170,137100,38557,0,18,28.37
31,21287,89879,165016,38622,0,19,36.53
32,22133,93588,198695,34121,0,16,48.02
33,22979,97297,241870,37859,0,17,63.24
34,23825,101006,286883,45391,0,20,80.13
35,24671,104715,354761,54743,0,23,105.75
36,25517,108424,411929,54143,0,22,128.61
37,26363,112133,484408,68769,0,29,161.97
38,27209,115842,584904,59828,0,26,209.31
39,28055,119551,679293,66058,0,27,260.66
40,28901,123260,776244,74145,0,30,317.35
41,29747,126969,898133,86130,0,37,392.95
42,30593,130678,1069471,98511,0,43,507.73
43,31439,134387,1193537,104214,0,45,589.44
44,32285,138096,1342761,94131,0,38,697.42
45,33131,141805,1505762,85482,0,34,763.75
46,33977,145514,1852958,131694,0,58,911.86
47,34823,149223,2079451,124493,0,55,1010.86
48,35669,152932,2427585,108569,0,44,1173.77
49,36515,156641,2710579,150741,0,71,1308.00
50,37361,160350,3167605,180821,0,90,1510.75
51,38207,164059,3814706,138539,0,58,1820.19
52,39053,167768,4791987,148809,0,61,2318.23
53,39899,171477,6099924,243117,0,124,3019.45
