F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.02
1,1,0,0,0,0,4,0.02
2,1,0,0,0,0,4,0.02
3,1818,5765,67,41,0,4,0.02
4,3958,13013,201,152,0,4,0.02
5,7954,27050,555,484,0,5,0.03
6,12578,43641,1888,1806,0,5,0.09
7,17779,63024,3477,3368,0,6,0.16
8,23346,84252,7031,6862,0,6,0.40
9,28965,105847,13149,11022,0,8,0.89
10,34614,127790,25426,15676,0,9,2.06
11,40309,149933,43333,23364,0,11,4.03
12,45994,172109,70548,30376,0,14,7.25
13,51695,194383,103257,36927,1,18,11.04
14,57396,216668,133027,43544,1,20,14.87
15,63097,238964,188924,55450,1,22,23.41
16,68798,261238,252802,55103,1,23,32.82
17,74499,283523,335307,75285,1,28,48.56
18,80200,305786,440027,76047,1,27,69.37
19,85901,328049,555641,90153,1,31,95.79
20,91602,350334,668225,105685,1,36,119.33
21,97303,372597,786138,104340,1,35,146.80
22,103004,394871,916904,131879,1,48,179.00
23,108705,417123,1051898,140146,1,52,215.81
24,114406,439386,1189664,140439,1,50,258.18
25,120107,461649,1314510,149914,1,54,296.38
26,125808,483901,1445912,168987,1,59,334.05
27,131509,506164,1583642,168666,1,58,370.04
28,137210,528438,1700691,170371,1,61,402.98
29,142911,550723,1799080,165541,1,56,429.61
30,148612,572986,1922435,175147,1,66,468.44
31,154313,595249,2037866,178804,1,63,504.27
32,160014,617512,2188008,175306,1,62,549.42
33,165715,639775,2290458,205657,1,70,586.10
34,171416,662038,2459001,214299,1,74,652.99
35,177117,684312,2603928,195195,1,67,707.94
36,182818,706575,2764897,223698,1,77,774.08
37,188519,728827,2885764,210165,1,72,824.46
38,194220,751079,3051046,238700,1,83,898.13
39,199921,773331,3235072,247220,1,86,981.56
40,205622,795605,3511540,231099,2,94,1105.33
41,211323,817857,3745214,257796,2,103,1212.19
42,217024,840109,3877762,238978,2,92,1276.96
43,222725,862361,4112407,261038,2,101,1398.55
44,228426,884613,4311034,294973,2,114,1501.70
45,234127,906865,4581998,304603,2,116,1656.59
46,239828,929117,4740904,294017,2,111,1738.05
47,245529,951369,4887237,265430,2,102,1815.58
48,251230,973632,5159447,298769,2,114,1970.87
49,256931,995884,5358750,316904,2,117,2086.02
50,262632,1018147,5819554,347949,2,133,2391.21
51,268333,1040399,6113042,324748,2,119,2581.33
52,274034,1062662,6280043,304576,2,112,2686.15
53,279735,1084914,6568920,347891,2,125,2884.75
54,285436,1107177,6887953,358500,2,131,3112.01
55,291137,1129429,7119548,340613,2,122,3268.14
56,296838,1151692,7443409,349658,2,124,3493.73
