F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.01
1,1,0,0,0,0,4,0.01
2,1,0,0,0,0,4,0.01
3,1,0,0,0,0,4,0.01
4,1,0,0,0,0,4,0.01
5,1,0,0,0,0,4,0.01
6,1377,3967,2,1,0,4,0.01
7,2705,9271,146,144,0,4,0.02
8,4169,15457,872,867,0,4,0.04
9,5633,21771,3212,3205,0,5,0.13
10,7097,28085,10791,8784,0,6,0.59
11,8561,34399,30961,17907,0,8,1.73
12,10025,40713,89735,20931,0,10,5.71
13,11489,47027,262717,19440,0,11,20.67
14,12953,53341,815746,72678,0,24,79.02
15,14417,59655,1902948,45896,0,19,209.49
16,15881,65969,5642075,182609,0,60,726.12
17,17345,72283,18062272,172903,0,71,3161.68
