F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.16
1,1,0,0,0,0,4,0.16
2,1,0,0,0,0,4,0.16
3,1,0,0,0,0,4,0.16
4,1,0,0,0,0,4,0.16
5,6,8,0,0,0,4,0.20
6,21,54,3,2,0,4,0.20
7,42,124,7,5,0,4,0.20
8,63,195,12,9,0,4,0.20
9,92,280,17,13,0,4,0.20
10,122,381,22,17,0,4,0.20
11,156,498,27,21,0,4,0.20
12,193,625,32,25,1,4,0.20
13,231,759,37,29,1,4,0.20
14,271,900,42,33,1,4,0.20
15,313,1050,47,37,1,4,0.20
16,357,1207,52,41,1,4,0.20
17,403,1373,60,48,1,4,0.20
18,451,1546,68,55,1,4,0.20
19,501,1728,73,59,1,4,0.20
20,553,1917,78,63,1,4,0.20
21,607,2115,83,67,1,4,0.20
22,663,2320,88,71,1,4,0.24
23,721,2534,93,75,1,4,0.24
24,781,2755,98,79,1,4,0.24
25,843,2985,105,85,1,4,0.24
26,907,3222,112,91,1,4,0.24
27,973,3468,117,95,1,4,0.25
28,1041,3721,122,99,1,4,0.25
29,1111,3983,127,103,1,4,0.25
30,1306,4698,183,158,1,4,0.25
31,1601,5755,246,220,1,4,0.28
32,1938,7003,329,302,1,4,0.28
33,2281,8273,470,442,1,4,0.32
34,2629,9562,722,693,1,4,0.33
35,2983,10873,874,844,1,4,0.37
36,3342,12203,1023,992,2,4,0.40
37,3707,13555,1285,1253,2,4,0.45
38,4077,14926,1554,1521,2,4,0.52
39,4453,16319,1635,1601,2,4,0.53
40,4834,17731,1753,1718,2,4,0.62
41,5221,19165,1898,1862,2,4,0.67
42,5613,20618,2253,2216,2,5,0.75
43,6011,22093,2729,2691,2,5,0.95
44,6539,24053,3047,3008,2,5,1.07
45,7217,26620,3425,3385,2,5,1.27
46,7898,29197,4221,4180,2,5,1.58
47,8637,31948,4971,4929,2,5,2.20
48,9376,34699,6393,6350,2,5,3.07
49,10115,37450,6906,6862,2,5,3.50
50,10854,40201,8285,8240,2,6,4.43
51,11593,42952,9236,9190,2,6,5.13
52,12332,45703,11712,9711,2,6,6.33
53,13071,48454,12318,10316,2,7,6.87
54,13810,51205,13671,11668,2,7,8.48
55,14549,53956,14639,10306,2,7,9.89
56,15288,56707,16129,11795,2,7,11.63
57,16027,59458,17179,12844,2,7,12.66
58,16766,62209,18670,11889,2,7,14.78
59,17505,64960,19856,13074,2,7,16.66
60,18244,67711,22103,15320,3,8,19.85
61,18983,70462,23273,13844,3,8,22.13
62,19722,73213,25308,15878,3,8,26.22
63,20461,75964,26056,16623,3,9,28.02
64,21200,78715,28896,16131,3,8,31.84
65,21939,81466,33058,16704,3,8,37.16
66,22678,84217,36381,20026,3,9,42.30
67,23417,86968,42993,22789,3,9,52.07
68,24156,89719,47101,22730,3,9,58.03
69,24895,92470,52595,23873,3,9,67.78
70,25634,95221,62369,29221,3,11,84.22
71,26373,97972,67282,29130,3,12,92.75
72,27112,100723,73090,29575,3,12,105.79
73,27851,103474,80052,31117,3,12,122.65
74,28590,106225,85099,30410,3,11,134.56
75,29329,108976,90605,35915,3,13,145.94
76,30068,111727,97818,36881,3,13,159.11
77,30807,114478,103799,36531,3,12,175.65
78,31546,117229,112025,37670,3,12,194.44
79,32285,119980,119311,37959,3,12,209.82
80,33024,122731,126075,44722,3,14,224.30
81,33763,125482,131206,42406,3,14,240.68
82,34502,128233,138939,42548,3,14,259.04
83,35241,130984,145701,49309,3,16,278.28
84,35980,133735,155465,51174,4,17,305.67
85,36719,136486,164910,51933,4,17,329.57
86,37458,139237,173070,51224,4,15,342.25
87,38197,141988,186724,55997,4,18,376.85
88,38936,144739,191319,51071,4,16,392.03
89,39675,147490,197434,57185,4,19,407.94
90,40414,150241,210926,60967,4,21,441.55
91,41153,152992,220728,60938,4,19,466.72
92,41892,155743,232144,61497,4,20,505.19
93,42631,158494,237117,55889,4,17,517.53
94,43370,161245,258549,66365,4,23,579.43
95,44109,163996,272973,69466,4,21,617.50
96,44848,166747,285718,70325,4,21,650.75
97,45587,169498,290450,63127,4,19,669.15
98,46326,172249,299254,71930,4,22,689.12
99,47065,175000,313213,73797,4,23,735.33
100,47804,177751,321834,69753,4,20,768.56
101,48543,180502,331688,79606,4,24,794.64
102,49282,183253,359211,80940,4,27,876.05
103,50021,186004,380829,74649,4,24,939.84
104,50760,188755,392387,86206,4,31,977.97
105,51499,191506,403681,83318,4,28,1008.60
106,52238,194257,425034,90137,4,31,1070.42
107,52977,197008,434582,85180,4,28,1088.92
108,53716,199759,446716,82277,5,27,1115.30
109,54455,202510,460438,95998,5,33,1145.80
110,55194,205261,474724,94190,5,31,1184.30
111,55933,208012,493633,97703,5,33,1238.81
112,56672,210763,511284,98870,5,33,1286.38
113,57411,213514,523445,94825,5,31,1321.27
114,58150,216265,539204,94390,5,32,1375.99
115,58889,219016,552605,89858,5,27,1420.18
116,59628,221767,591680,94107,5,29,1533.96
117,60367,224518,614053,98928,5,31,1587.91
118,61106,227269,626948,111822,5,36,1623.29
119,61845,230020,635990,101942,5,31,1644.95
120,62584,232771,658909,106668,5,35,1717.37
121,63323,235522,669432,117190,5,40,1742.78
122,64062,238273,694914,102949,5,32,1812.42
123,64801,241024,707731,115765,5,37,1844.74
124,65540,243775,729493,118324,5,38,1898.48
125,66279,246526,744920,112923,5,34,1935.45
126,67018,249277,755025,123027,5,37,1958.52
127,67757,252028,777801,125172,5,40,2029.97
128,68496,254779,798033,124106,5,41,2092.47
129,69235,257530,811352,116659,5,35,2134.47
130,69974,260281,823898,129204,5,41,2171.56
