F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.03
1,1,0,0,0,0,4,0.03
2,4803,13179,0,0,0,4,0.03
3,9122,27779,0,0,0,5,0.03
4,12004,36227,0,0,0,5,0.04
5,16536,51659,0,0,0,6,0.04
6,19428,60167,0,0,0,6,0.04
7,24071,76105,0,0,0,6,0.05
8,26966,84624,0,0,0,6,0.05
9,31647,100746,0,0,0,8,0.05
10,34542,109265,0,0,0,8,0.06
11,39241,125493,0,0,0,8,0.06
12,42136,134012,0,0,0,9,0.06
13,46833,150238,0,0,0,9,0.07
14,49728,158757,0,0,0,9,0.07
15,54425,174983,0,0,0,12,0.08
16,57320,183502,0,0,0,13,0.08
17,62017,199728,0,0,1,14,0.09
18,64912,208247,0,0,1,14,0.09
19,69609,224473,0,0,1,15,0.09
20,72504,232992,0,0,1,15,0.10
21,77201,249218,0,0,1,15,0.10
22,80096,257737,0,0,1,15,0.11
23,84793,273963,0,0,1,17,0.11
24,87688,282482,0,0,1,17,0.12
25,92385,298708,0,0,1,17,0.13
26,95280,307227,0,0,1,18,0.13
27,99977,323453,0,0,1,18,0.14
28,102872,331972,0,0,1,24,0.15
29,107569,348198,0,0,1,24,0.16
30,110464,356717,0,0,1,25,0.17
31,115161,372943,0,0,1,25,0.18
32,118056,381462,0,0,1,26,0.19
33,122753,397688,0,0,1,27,0.20
34,125648,406207,0,0,1,27,0.20
35,130345,422433,0,0,1,27,0.21
36,133240,430952,0,0,1,27,0.22
37,137937,447178,2,1,1,29,0.23
38,140832,455697,2,1,1,29,0.24
39,145529,471923,2,1,1,29,0.25
40,148424,480442,2,1,1,29,0.26
41,153121,496668,2,1,1,30,0.28
42,156016,505187,4,2,1,30,0.29
43,160713,521413,6,3,1,31,0.30
44,163608,529932,19,15,1,32,0.32
45,168305,546158,22,17,1,32,0.33
46,171200,554677,67,61,1,32,0.36
47,175897,570903,69,62,1,33,0.37
48,178792,579422,197,189,1,33,0.40
49,183489,595648,199,190,1,34,0.42
50,186384,604167,541,531,1,34,0.49
51,191081,620393,543,532,1,35,0.51
52,193976,628912,1609,1597,2,35,0.70
53,198673,645138,1619,1606,2,36,0.72
54,201568,653657,3886,3872,2,47,1.12
55,206265,669883,3888,3873,2,49,1.14
56,209160,678402,9340,9324,2,54,2.92
57,213857,694628,9342,9325,2,54,2.94
58,216752,703147,24063,13547,2,62,7.73
59,221449,719373,24065,13548,2,62,7.75
60,224344,727892,65226,18079,2,66,25.27
61,229041,744118,65228,18080,2,67,25.29
62,231936,752637,170220,23679,2,74,78.11
63,236633,768863,170222,23680,2,74,78.13
64,239528,777382,545341,64361,2,133,300.66
65,244225,793608,545343,64362,2,134,300.68
66,247120,802127,1628634,65786,2,129,1022.55
67,251817,818353,1628636,65787,2,130,1022.58
