F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.02
1,1,0,0,0,0,4,0.02
2,1,0,0,0,0,4,0.02
3,1,0,0,0,0,4,0.02
4,1,0,0,0,0,4,0.02
5,1,0,0,0,0,4,0.02
6,1,0,0,0,0,4,0.02
7,1,0,0,0,0,4,0.02
8,1,0,0,0,0,4,0.02
9,1,0,0,0,0,4,0.02
10,1139,1692,0,0,0,4,0.02
11,1710,3246,21,19,0,4,0.02
12,2351,5322,41,37,0,4,0.03
13,3023,7513,46,40,0,4,0.03
14,3772,9876,48,41,0,4,0.03
15,4593,12746,50,42,0,4,0.03
16,5477,15765,52,43,0,4,0.03
17,6497,19439,54,44,0,4,0.03
18,7653,23408,56,45,0,5,0.03
19,9077,28655,58,46,0,5,0.03
20,11312,36460,60,47,0,5,0.03
21,13552,45141,62,48,0,6,0.04
22,16321,54745,64,49,0,6,0.04
23,19090,65490,66,50,0,6,0.04
24,21864,76502,269,251,1,6,0.07
25,24660,87590,320,301,1,7,0.08
26,27464,98696,445,425,1,8,0.10
27,30271,109874,469,448,1,8,0.11
28,33078,121061,511,487,1,9,0.15
29,35885,132248,702,673,1,9,0.18
30,38692,143435,883,853,1,9,0.21
31,41508,154645,934,900,1,10,0.23
32,44325,165855,1243,1207,1,11,0.31
33,47142,177065,1303,1266,1,11,0.34
34,49959,188293,1510,1469,1,12,0.45
35,52776,199490,1550,1508,1,15,0.47
36,55593,210719,1625,1579,1,15,0.56
37,58410,221948,1689,1642,1,15,0.70
38,61227,233176,1744,1693,1,16,0.81
39,64044,244402,1805,1749,1,16,0.89
40,66861,255630,2091,2034,1,16,1.08
41,69678,266855,2160,2102,1,18,1.12
42,72495,278084,2407,2348,1,18,1.23
43,75312,289313,2472,2412,1,18,1.27
44,78129,300542,2552,2490,1,19,1.35
45,80946,311770,2643,2574,1,19,1.54
46,83763,322999,2731,2660,1,19,1.68
47,86580,334228,2805,2731,1,20,1.85
48,89397,345457,3119,3041,1,21,2.15
49,92214,356683,3240,3151,1,21,2.43
50,95031,367906,3473,3376,1,22,2.78
51,97848,379132,3572,3468,1,22,2.87
52,100665,390360,3669,3560,1,28,2.93
53,103482,401556,3789,3676,1,29,3.08
54,106299,412783,3878,3759,1,29,3.26
55,109116,424011,3967,3840,1,29,3.47
56,111933,435170,4268,4138,1,29,3.75
57,114750,446388,4368,4237,1,30,3.80
58,117567,457617,4608,4470,1,30,4.20
59,120384,468778,4699,4560,1,31,4.29
60,123201,480000,4825,4684,1,32,4.87
61,126018,491228,4954,4811,1,32,5.37
62,128835,502456,5075,4926,1,32,5.78
63,131652,513682,5210,5052,1,33,6.35
64,134469,524906,5545,5381,1,33,6.91
65,137286,536129,5686,5516,1,34,7.18
66,140103,547358,5922,5750,1,35,7.62
