F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.11
1,1,0,0,0,0,4,0.11
2,36413,120254,0,0,0,9,0.14
3,60726,205902,0,0,1,15,0.17
4,84452,288960,0,0,1,18,0.20
5,108791,374717,0,0,1,26,0.24
6,132520,457820,0,0,1,29,0.27
7,156859,543577,0,0,1,32,0.31
8,180588,626680,0,0,1,35,0.34
9,204927,712437,0,0,1,49,0.37
10,228656,795540,0,0,1,52,0.41
11,252995,881297,0,0,2,55,0.45
12,276724,964400,0,0,2,59,0.47
13,301063,1050157,0,0,2,62,0.51
14,324792,1133260,0,0,2,65,0.54
15,349131,1219017,0,0,2,68,0.58
16,372860,1302120,0,0,2,71,0.61
17,397199,1387877,0,0,2,75,0.65
18,420928,1470980,0,0,3,100,0.72
19,445267,1556737,0,0,3,103,0.75
20,468996,1639840,0,0,3,106,0.78
21,493335,1725597,0,0,3,109,0.82
22,517064,1808700,0,0,3,112,0.85
23,541403,1894457,0,0,3,115,0.89
24,565132,1977560,0,0,3,118,0.93
25,589471,2063317,0,0,3,121,0.96
26,613200,2146420,0,0,4,124,1.00
27,637539,2232177,0,0,4,128,1.04
28,661268,2315280,0,0,4,131,1.07
29,685607,2401037,0,0,4,134,1.11
30,709336,2484140,0,0,4,137,1.14
31,733675,2569897,0,0,4,141,1.19
32,757404,2653000,0,0,4,144,1.23
33,781743,2738757,0,0,5,147,1.27
34,805472,2821860,0,0,5,193,1.31
35,829811,2907617,0,0,5,196,1.47
36,853540,2990720,0,0,5,199,1.51
37,877879,3076477,0,0,5,202,1.58
38,901608,3159580,0,0,5,205,1.62
39,925947,3245337,0,0,5,208,1.68
40,949676,3328440,0,0,5,212,1.72
41,974015,3414197,0,0,6,215,1.79
42,997744,3497300,0,0,6,218,1.83
43,1022083,3583057,0,0,6,221,1.90
44,1045812,3666160,0,0,6,224,1.94
45,1070151,3751917,0,0,6,229,2.03
46,1093880,3835020,0,0,6,232,2.07
47,1118219,3920777,0,0,6,235,2.15
48,1141948,4003880,0,0,7,238,2.19
49,1166287,4089637,60,59,7,241,2.85
50,1190016,4172740,60,59,7,244,2.89
51,1214355,4258497,60,59,7,247,2.97
52,1238084,4341600,60,59,7,250,3.01
53,1262423,4427357,214,212,7,253,3.55
54,1286152,4510460,214,212,7,256,3.59
55,1310491,4596217,214,212,8,259,3.67
56,1334220,4679320,214,212,8,262,3.71
57,1358559,4765077,370,367,8,265,3.94
58,1382288,4848180,370,367,8,268,3.98
59,1406627,4933937,370,367,8,275,4.07
60,1430356,5017040,370,367,8,277,4.11
61,1454695,5102797,618,614,8,281,4.94
62,1478424,5185900,618,614,8,284,4.98
63,1502763,5271657,618,614,9,287,5.09
64,1526492,5354760,618,614,9,290,5.13
65,1550831,5440517,1182,1177,9,293,6.28
66,1574560,5523620,1182,1177,9,296,6.33
67,1598899,5609377,1182,1177,9,299,6.44
68,1622628,5692480,1182,1177,9,387,6.50
69,1646967,5778237,2916,2910,9,392,11.95
70,1670696,5861340,2916,2910,10,395,12.00
71,1695035,5947097,2916,2910,10,398,12.13
72,1718764,6030200,2916,2910,10,401,12.19
73,1743103,6115957,4314,4307,10,406,16.16
74,1766832,6199060,4314,4307,10,409,16.21
75,1791171,6284817,4314,4307,10,412,16.33
76,1814900,6367920,4314,4307,10,415,16.38
77,1839239,6453677,8845,8837,10,425,35.40
78,1862968,6536780,8845,8837,11,428,35.45
79,1887307,6622537,8845,8837,11,431,35.57
80,1911036,6705640,8845,8837,11,434,35.61
81,1935375,6791397,20049,12866,11,447,93.61
82,1959104,6874500,20049,12866,11,450,93.66
83,1983443,6960257,20049,12866,11,453,93.78
84,2007172,7043360,20049,12866,11,456,93.83
85,2031511,7129117,54963,21768,12,485,283.94
86,2055240,7212220,54963,21768,12,488,283.99
87,2079579,7297977,54963,21768,12,492,284.13
88,2103308,7381080,54963,21768,12,499,284.19
89,2127647,7466837,76926,25547,12,507,422.60
90,2151376,7549940,76926,25547,12,510,422.65
91,2175715,7635697,76926,25547,12,513,422.78
92,2199444,7718800,76926,25547,12,516,422.83
93,2223783,7804557,144978,37726,13,566,836.99
94,2247512,7887660,144978,37726,13,569,837.02
95,2271851,7973417,144978,37726,13,572,837.11
96,2295580,8056520,144978,37726,13,575,837.14
97,2319919,8142277,404950,67399,13,718,2063.53
98,2343648,8225380,404950,67399,13,721,2063.55
99,2367987,8311137,404950,67399,13,724,2063.63
100,2391716,8394240,404950,67399,14,727,2063.65
