F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.06
1,1,0,0,0,0,4,0.06
2,1,0,0,0,1,4,0.06
3,1,0,0,0,1,4,0.07
4,1,0,0,0,1,4,0.07
5,1,0,0,0,1,4,0.07
6,1,0,0,0,2,4,0.07
7,1,0,0,0,2,4,0.08
8,1,0,0,0,2,4,0.08
9,1,0,0,0,2,4,0.09
10,1,0,0,0,3,4,0.09
11,1,0,0,0,3,4,0.10
12,1,0,0,0,3,4,0.10
13,1,0,0,0,3,4,0.11
14,1,0,0,0,4,4,0.12
15,1,0,0,0,4,4,0.12
16,1,0,0,0,4,4,0.12
17,1,0,0,0,4,4,0.13
18,1,0,0,0,4,4,0.13
19,1,0,0,0,5,4,0.14
20,1,0,0,0,5,4,0.15
21,1,0,0,0,5,4,0.15
22,1,0,0,0,5,4,0.17
23,1,0,0,0,6,4,0.18
24,1,0,0,0,6,4,0.18
25,1,0,0,0,6,4,0.19
26,1,0,0,0,6,4,0.19
27,1,0,0,0,7,4,0.19
28,1,0,0,0,7,4,0.20
29,1,0,0,0,7,4,0.20
30,1,0,0,0,7,4,0.21
31,1,0,0,0,8,4,0.21
32,1,0,0,0,8,4,0.22
33,1,0,0,0,8,4,0.22
34,1,0,0,0,8,4,0.22
35,1,0,0,0,8,4,0.23
36,1,0,0,0,9,4,0.23
37,1,0,0,0,9,4,0.24
38,131223,489436,14,12,9,30,0.55
39,151802,574188,2083,1822,9,33,1.02
40,178141,664585,21309,6461,10,40,7.49
41,203699,769205,34340,11612,10,55,19.57
42,229616,879255,51084,19428,10,64,35.86
43,255171,987915,72167,22868,10,70,83.17
44,287005,1120427,94261,26968,11,75,112.54
45,313326,1231627,145085,32469,11,83,275.22
46,339427,1342200,235315,47658,11,93,590.45
47,365921,1454314,314258,49562,11,97,811.85
48,392041,1565111,567617,67183,12,110,1739.87
49,418558,1678158,695931,75540,12,137,2153.66
50,444909,1790543,1016385,99447,12,152,3426.49
