F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.05
1,1,0,0,0,0,4,0.05
2,1,0,0,0,0,4,0.05
3,31,38,0,0,1,4,0.05
4,83,196,0,0,1,4,0.05
5,185,540,13,12,1,4,0.05
6,247,734,13,12,1,4,0.06
7,411,1328,125,121,1,4,0.06
8,489,1592,125,121,1,4,0.06
9,716,2421,661,649,2,4,0.07
10,796,2622,661,649,2,4,0.07
11,1024,3269,3448,3434,2,4,0.12
12,1114,3549,3448,3434,2,4,0.12
13,1590,4463,10561,7477,2,6,0.32
14,1729,4761,10561,7477,2,6,0.33
15,2172,5796,26459,14977,2,8,0.94
16,2347,6209,26459,14977,3,8,0.94
17,2862,7817,80572,23123,3,10,3.45
18,3093,8400,80572,23123,3,10,3.45
19,3736,10295,198122,41413,3,16,9.63
20,4068,10998,198122,41413,3,16,9.63
21,4973,13286,698088,70264,3,28,45.71
22,5499,14213,698088,70264,3,28,45.71
23,6900,17171,2439633,126650,4,53,221.13
24,7798,18539,2439633,126650,4,53,221.13
25,10221,22862,14170209,205839,4,97,2759.16
26,11848,25085,14170209,205839,4,97,2759.16
