F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.01
1,1,0,0,0,0,4,0.01
2,1,0,0,0,0,4,0.01
3,1,0,0,0,0,4,0.01
4,28,64,0,0,0,4,0.01
5,47,122,0,0,0,4,0.01
6,74,205,0,0,0,4,0.01
7,518,1670,15,14,0,4,0.02
8,918,3058,64,60,0,4,0.02
9,1379,4738,261,255,0,4,0.02
10,1979,7028,887,879,0,4,0.03
11,2650,9650,2550,2540,0,4,0.06
12,3337,12337,7493,7481,0,5,0.20
13,4024,15024,19355,12185,0,6,0.64
14,4711,17711,44414,16558,0,6,1.88
15,5663,21428,100767,26072,0,9,6.20
16,6427,24437,190297,29096,0,9,14.19
17,7194,27453,387234,56733,0,15,34.81
18,7962,30477,850500,75409,0,20,95.41
19,8730,33511,2509005,133228,0,33,383.32
20,9908,38176,8267201,208042,0,58,1840.41
