F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.01
1,1,0,0,0,0,4,0.01
2,16,38,0,0,0,4,0.01
3,207,753,3,1,0,4,0.01
4,555,2143,8,4,0,4,0.02
5,968,3784,13,8,0,4,0.02
6,1437,5602,21,15,0,4,0.02
7,2014,7824,29,22,0,4,0.02
8,2588,10063,40,32,0,4,0.02
9,3187,12421,54,45,0,4,0.02
10,3798,14828,74,64,0,4,0.02
11,4443,17399,93,82,0,4,0.02
12,5078,19933,115,103,0,4,0.02
13,5723,22507,150,137,0,4,0.02
14,6358,25041,223,209,0,4,0.02
15,7003,27615,446,430,0,5,0.03
16,7638,30149,1008,990,0,5,0.04
17,8283,32723,5122,5103,0,5,0.15
18,8918,35257,12179,10191,0,6,0.37
19,9563,37831,18131,13715,0,6,0.52
20,10198,40365,24645,14232,0,6,0.68
21,10843,42939,32243,18255,0,6,0.87
22,11478,45473,55396,23485,0,8,1.46
23,12123,48047,163760,44915,0,10,5.34
24,12758,50581,270930,64801,0,13,10.99
25,13403,53155,471779,73577,0,16,21.79
26,14038,55689,607746,94106,0,18,29.92
27,14683,58263,700702,94433,0,19,37.22
28,15318,60797,736631,79249,0,17,38.57
29,15963,63371,809919,93941,0,19,43.38
30,16598,65905,841169,102175,0,20,44.84
31,17243,68479,889204,95649,0,20,46.95
32,17878,71013,970020,118942,0,24,51.35
33,18523,73587,1219240,134558,0,26,71.96
34,19158,76121,1357406,155999,0,30,79.32
35,19803,78695,1634233,168339,0,31,102.42
36,20438,81229,1773991,156534,0,30,109.76
37,21083,83803,2615071,202858,0,37,174.55
38,21718,86337,4308713,263569,0,46,423.55
39,22363,88911,15145600,518798,0,120,3600.06
