F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.02
1,1,0,0,0,0,4,0.02
2,1,0,0,0,0,4,0.02
3,1818,5765,67,41,0,4,0.03
4,3958,13013,201,152,0,4,0.03
5,7954,27050,555,484,0,5,0.04
6,12578,43641,1888,1806,0,5,0.10
7,17779,63024,3477,3368,0,6,0.17
8,23346,84252,7031,6862,0,6,0.38
9,28965,105847,13149,11022,0,8,0.83
10,34614,127790,25426,15676,0,9,1.68
11,40309,149933,43333,23364,0,11,3.08
12,45994,172109,70548,30376,0,14,5.92
13,51695,194383,103257,36927,1,18,10.36
14,57396,216668,133027,43544,1,20,14.74
15,63097,238964,188924,55450,1,22,22.91
16,68798,261238,252802,55103,1,23,32.97
17,74499,283523,335307,75285,1,28,48.28
18,80200,305786,440027,76047,1,27,68.44
19,85901,328049,555641,90153,1,31,92.74
20,91602,350334,668225,105685,1,36,118.42
21,97303,372597,786138,104340,1,35,140.46
22,103004,394871,916904,131879,1,48,167.27
23,108705,417123,1051898,140146,1,52,203.74
24,114406,439386,1189664,140439,1,50,245.57
25,120107,461649,1314510,149914,1,54,283.20
26,125808,483901,1445912,168987,1,59,321.38
27,131509,506164,1583642,168666,1,58,368.21
28,137210,528438,1700691,170371,1,61,406.74
29,142911,550723,1799080,165541,1,56,432.63
30,148612,572986,1922435,175147,1,66,470.57
31,154313,595249,2037866,178804,1,63,503.40
32,160014,617512,2188008,175306,1,62,552.72
33,165715,639775,2290458,205657,1,70,592.02
34,171416,662038,2459001,214299,1,74,655.21
35,177117,684312,2603928,195195,1,67,711.15
36,182818,706575,2764897,223698,1,77,775.78
37,188519,728827,2885764,210165,1,72,826.26
38,194220,751079,3051046,238700,1,83,895.66
39,199921,773331,3235072,247220,1,86,975.41
40,205622,795605,3511540,231099,2,94,1100.77
41,211323,817857,3745214,257796,2,103,1208.10
42,217024,840109,3877762,238978,2,92,1271.45
43,222725,862361,4112407,261038,2,101,1378.82
44,228426,884613,4311034,294973,2,114,1478.58
45,234127,906865,4581998,304603,2,116,1619.15
46,239828,929117,4740904,294017,2,111,1691.51
47,245529,951369,4887237,265430,2,102,1758.58
48,251230,973632,5159447,298769,2,114,1896.38
49,256931,995884,5358750,316904,2,117,2017.82
50,262632,1018147,5819554,347949,2,133,2303.64
51,268333,1040399,6113042,324748,2,119,2482.93
52,274034,1062662,6280043,304576,2,112,2580.83
53,279735,1084914,6568920,347891,2,125,2779.89
54,285436,1107177,6887953,358500,2,131,2997.35
55,291137,1129429,7119548,340613,2,122,3147.51
56,296838,1151692,7443409,349658,2,124,3374.18
57,302539,1173966,7739456,393628,2,140,3600.04
