F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.04
1,1,0,0,0,0,4,0.04
2,1,0,0,0,0,4,0.04
3,1,0,0,0,0,4,0.04
4,1,0,0,0,0,4,0.04
5,1,0,0,0,1,4,0.04
6,1,0,0,0,1,4,0.04
7,1,0,0,0,1,4,0.04
8,2517,8980,29,28,1,4,0.04
9,4819,17883,52,50,1,4,0.05
10,11681,46394,98,95,1,6,0.05
11,19085,78777,150,146,1,6,0.06
12,26580,111974,220,215,1,8,0.07
13,34247,146057,335,329,1,9,0.08
14,44554,191501,520,513,1,11,0.10
15,54633,236942,640,632,2,15,0.12
16,68504,299088,765,756,2,18,0.14
17,81713,358918,917,907,2,20,0.16
18,95005,419271,1034,1023,2,22,0.18
19,113711,503591,1402,1390,2,30,0.22
20,128229,569513,1542,1526,2,33,0.25
21,143582,639355,1808,1790,2,36,0.29
22,158799,708934,2171,2148,2,39,0.33
23,174184,779579,2432,2408,2,42,0.38
24,189698,850783,2770,2742,2,45,0.44
25,205257,922205,3265,3236,3,59,0.52
26,220826,993697,3617,3586,3,61,0.59
27,236395,1065220,4220,4186,3,64,0.77
28,251964,1136749,4695,4656,3,67,0.89
29,267533,1208278,5065,5018,3,69,1.02
30,283102,1279807,5318,5269,3,73,1.07
31,298671,1351336,5694,5644,3,76,1.14
32,314240,1422865,5966,5912,3,78,1.18
33,329809,1494394,6228,6171,3,81,1.26
34,345378,1565923,6483,6418,3,84,1.31
35,360947,1637452,6653,6587,3,87,1.34
36,376516,1708981,6864,6796,4,89,1.38
37,392085,1780510,7086,7017,4,92,1.45
38,407654,1852039,7574,7503,4,116,1.76
39,423223,1923568,8241,8165,4,120,2.15
40,438792,1995097,8588,8510,4,123,2.24
41,454361,2066626,8870,8791,4,125,2.32
42,469930,2138155,9186,9106,4,128,2.40
43,485499,2209684,26317,17016,4,133,14.33
44,501068,2281213,26952,17650,4,136,14.43
45,516637,2352742,27882,15212,4,137,14.89
46,532206,2424271,29555,16883,5,141,15.58
47,547775,2495800,29996,17323,5,143,15.64
48,563344,2567329,30513,17839,5,146,15.85
49,578913,2638858,30789,18114,5,149,15.90
50,594482,2710387,31185,18509,5,152,15.98
51,610051,2781916,34573,17994,5,155,18.51
52,625620,2853445,34900,18320,5,159,18.57
53,641189,2924974,37419,20838,5,162,20.31
54,656758,2996503,38001,21419,5,165,20.63
55,672327,3068032,38216,21633,5,167,20.67
56,687896,3139561,42525,21932,5,170,24.52
57,703465,3211090,42854,22260,6,173,24.98
58,719034,3282619,43296,22701,6,176,25.10
59,734603,3354148,43583,22987,6,178,25.17
60,750172,3425677,43733,23136,6,181,25.20
61,765741,3497206,44121,23520,6,184,25.27
62,781310,3568735,45057,16685,6,186,25.75
63,796879,3640264,47353,18978,6,190,28.03
64,812448,3711793,47613,19237,6,234,28.08
65,828017,3783322,59065,26448,6,239,37.14
66,843586,3854851,59428,26810,6,242,37.29
67,859155,3926380,59947,27328,7,244,37.34
68,874724,3997909,60540,27920,7,247,38.03
69,890293,4069438,60794,23174,7,249,38.11
70,905862,4140967,61099,23478,7,252,38.34
71,921431,4212496,61450,23828,7,255,38.38
72,937000,4284025,61631,24008,7,259,38.44
73,952569,4355554,61926,24302,7,262,38.54
74,968138,4427083,63879,26254,7,264,40.21
75,983707,4498612,64698,27072,7,267,40.49
76,999276,4570141,66098,28470,7,271,41.34
77,1014845,4641670,67286,29657,8,274,42.68
78,1030414,4713199,68034,23358,8,276,42.82
79,1045983,4784728,71382,26705,8,279,45.21
80,1061552,4856257,72044,27366,8,282,45.37
81,1077121,4927786,72943,28264,8,285,45.65
82,1092690,4999315,73759,29079,8,287,46.16
83,1108259,5070844,74657,29976,8,290,46.38
84,1123828,5142373,75239,30557,8,293,46.75
85,1139397,5213902,75555,30872,8,296,46.94
86,1154966,5285431,76125,31441,8,299,47.11
87,1170535,5356960,76379,31694,8,302,47.15
88,1186104,5428489,76898,25761,9,303,47.42
89,1201673,5500018,77246,26108,9,306,47.48
90,1217242,5571547,77433,26294,9,309,47.52
91,1232811,5643076,77604,26464,9,312,47.56
92,1248380,5714605,78384,27243,9,315,47.77
93,1263949,5786134,78620,27478,9,317,47.83
94,1279518,5857663,78860,27717,9,319,47.86
95,1295087,5929192,82669,31524,9,323,50.47
96,1310656,6000721,82948,31802,9,326,50.71
97,1326225,6072250,83135,31988,9,329,50.76
98,1341794,6143779,85591,28095,10,331,53.43
99,1357363,6215308,93933,28832,10,334,60.61
100,1372932,6286837,95047,29945,10,337,62.38
101,1388501,6358366,95208,30105,10,340,62.44
102,1404070,6429895,95333,30229,10,345,62.47
103,1419639,6501424,95504,30399,10,347,62.51
104,1435208,6572953,95730,30624,10,350,62.54
105,1450777,6644482,96138,31031,10,353,62.87
106,1466346,6716011,96528,31420,10,357,63.39
107,1481915,6787540,97778,32669,10,360,64.52
108,1497484,6859069,98585,33475,10,363,65.03
109,1513053,6930598,98814,33703,11,365,65.07
110,1528622,7002127,99164,34052,11,368,65.13
111,1544191,7073656,99477,34364,11,371,65.17
112,1559760,7145185,99707,34593,11,373,65.22
