F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.02
1,1,0,0,0,0,4,0.02
2,1,0,0,0,0,4,0.02
3,1,0,0,0,0,4,0.02
4,1,0,0,0,0,4,0.02
5,1,0,0,0,0,4,0.02
6,1,0,0,0,0,4,0.02
7,1,0,0,0,0,4,0.02
8,1,0,0,0,0,4,0.03
9,1,0,0,0,0,4,0.03
10,9249,33481,0,0,1,5,0.03
11,9397,33958,4,2,1,5,0.03
12,17335,65651,8,4,1,6,0.04
13,17481,66152,12,7,1,6,0.04
14,28616,111171,16,10,1,8,0.05
15,28768,111695,23,14,1,8,0.05
16,42003,165837,30,20,1,9,0.06
17,42160,166345,32,21,1,9,0.06
18,55430,221551,38,25,1,14,0.07
19,55593,222082,44,30,1,14,0.07
20,69016,278213,54,39,1,15,0.08
21,69179,278769,66,49,1,15,0.08
22,82724,335603,80,61,1,18,0.09
23,82887,336134,92,72,1,18,0.10
24,96704,394101,116,95,1,20,0.11
25,96867,394657,146,124,1,20,0.11
26,110752,453025,188,165,1,27,0.12
27,110915,453597,255,231,1,27,0.12
28,125705,516795,304,279,1,30,0.13
29,125868,517378,503,475,1,30,0.14
30,140352,579206,534,505,2,31,0.15
31,140515,579789,1174,1144,2,32,0.16
32,154999,641617,1224,1193,2,33,0.18
33,155162,642200,1289,1250,2,33,0.19
34,169650,704045,1308,1263,2,36,0.21
35,169817,704616,1310,1264,2,36,0.21
36,184304,766441,1322,1272,2,38,0.22
37,184471,766969,1326,1274,2,38,0.22
38,198958,828743,1333,1280,2,41,0.24
39,199125,829281,1345,1290,2,41,0.24
40,214930,897090,1364,1308,2,53,0.25
41,215097,897628,1375,1317,2,53,0.25
42,229664,959787,1393,1334,2,55,0.26
43,229831,960333,1402,1341,2,55,0.27
44,244398,1022503,1416,1354,2,58,0.28
45,244565,1023065,1444,1381,2,58,0.28
46,259132,1085260,1465,1401,2,59,0.29
47,259299,1085839,1534,1469,2,59,0.29
48,273868,1148061,1557,1491,2,62,0.31
49,274035,1148659,1732,1665,2,62,0.31
50,288602,1210881,1778,1710,3,64,0.32
51,288769,1211479,2253,2184,3,64,0.33
52,303336,1273706,2271,2200,3,66,0.34
53,303503,1274291,3572,3499,3,66,0.36
54,318070,1336518,3635,3561,3,69,0.37
55,318237,1337116,8286,8211,3,70,0.45
56,332804,1399338,8317,8240,3,72,0.47
57,332971,1399923,22905,15052,3,73,0.82
58,347538,1462126,22925,15070,3,75,0.83
59,347705,1462692,70338,24520,3,77,2.06
60,362274,1524898,70355,24535,3,79,2.07
61,362441,1525456,179362,40931,3,82,6.03
62,377008,1587642,179387,40954,3,84,6.05
63,377175,1588191,209801,35038,3,83,7.08
64,391742,1650382,216328,41564,3,87,7.31
65,391909,1650953,333693,46974,3,88,11.40
66,406476,1713161,333709,46988,3,111,11.42
67,406643,1713727,393696,55197,3,112,13.79
68,421210,1775938,393856,55355,3,115,13.81
69,421377,1776525,394188,55685,3,115,13.82
70,435946,1838747,394203,55698,4,117,13.83
71,436113,1839321,395297,56791,4,119,13.88
72,450680,1901543,395313,56805,4,120,13.89
73,450847,1902128,399096,60586,4,120,13.97
74,465414,1964355,400006,61495,4,123,14.00
75,465581,1964953,410201,53626,4,122,14.23
76,480148,2027180,410219,53642,4,124,14.25
77,480315,2027765,438754,67279,4,126,15.12
78,494882,2089987,438768,67291,4,128,15.14
79,495049,2090572,510702,73680,4,130,17.55
80,509616,2152794,510717,73693,4,132,17.57
81,509783,2153379,537739,65115,4,130,21.36
82,524350,2215549,537874,65249,4,132,21.38
83,524517,2216111,571153,83093,4,136,22.71
84,539084,2278297,571187,83125,4,139,22.73
85,539251,2278859,669797,78055,4,137,26.49
86,553818,2341045,669813,78069,4,139,26.50
87,553985,2341594,738870,89459,4,140,29.30
88,568552,2403780,738894,89482,4,142,29.31
89,568719,2404351,837493,107575,4,145,33.19
90,583286,2466537,839719,109799,5,148,33.44
91,583453,2467086,1078682,107588,5,147,54.33
92,598020,2529272,1080819,109724,5,149,55.10
93,598187,2529843,15037952,486546,5,266,3600.01
