F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.02
1,1,0,0,0,0,4,0.02
2,3420,10404,0,0,0,4,0.02
3,5742,18346,0,0,0,4,0.02
4,8064,26288,2,1,0,5,0.02
5,10386,34230,4,2,0,5,0.02
6,12708,42172,12,9,0,5,0.03
7,15030,50114,17,13,0,6,0.03
8,17352,58056,78,73,0,6,0.03
9,19674,65998,80,74,0,6,0.04
10,21996,73940,645,638,0,6,0.08
11,24318,81882,650,642,0,6,0.08
12,26640,89824,2511,2502,0,8,0.31
13,28962,97766,2521,2511,0,9,0.32
14,31284,105708,6786,6775,0,13,0.97
15,33606,113650,6789,6777,0,13,0.98
16,35928,121592,17621,13240,0,20,2.94
17,38250,129534,17623,13241,0,21,2.94
18,40572,137476,58493,21220,0,35,13.84
19,42894,145418,58501,21227,0,35,13.84
20,45216,153360,170842,35710,0,63,51.24
21,47538,161302,170847,35714,0,63,51.24
22,49860,169244,530685,33885,0,56,197.81
23,52182,177186,530689,33888,0,60,197.82
24,54504,185128,1640741,77368,0,158,703.82
25,56826,193070,1640770,77396,0,158,703.85
26,59148,201012,3427561,137724,0,291,1720.48
27,61470,208954,3427583,137745,0,291,1720.50
28,63792,216896,5854987,172451,0,383,3227.07
29,66114,224838,5854993,172456,0,383,3227.10
30,68436,232780,6465920,164995,0,333,3600.09
