F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.02
1,1,0,0,0,0,4,0.02
2,1,0,0,0,0,4,0.02
3,1,0,0,0,0,4,0.02
4,1,0,0,0,0,4,0.02
5,1,0,0,0,0,4,0.02
6,1,0,0,0,0,4,0.02
7,1,0,0,0,0,4,0.02
8,1,0,0,0,0,4,0.02
9,1,0,0,0,0,4,0.02
10,1,0,0,0,0,4,0.02
11,1,0,0,0,0,4,0.02
12,1,0,0,0,0,4,0.02
13,1,0,0,0,0,4,0.02
14,1901,5629,5,3,0,4,0.02
15,2303,7332,5,3,0,4,0.02
16,3892,13486,11,8,0,4,0.03
17,5215,18428,30,24,0,4,0.03
18,7547,28054,162,153,0,5,0.03
19,8554,32164,632,622,0,5,0.04
20,11142,42294,1672,1661,0,6,0.05
21,12258,46818,3337,3325,0,6,0.08
22,14870,58380,6664,6649,0,6,0.15
23,16260,64062,11396,9172,0,6,0.26
24,18950,76123,25311,14551,0,8,0.65
25,20216,81496,60209,22988,0,10,1.83
26,22962,93779,124059,29336,0,12,4.28
27,24175,98994,290132,37535,1,13,11.91
28,26922,111287,568277,41728,1,14,29.17
29,28135,116502,929457,52432,1,19,56.98
30,30882,129041,1573026,60524,1,20,117.60
31,32095,134304,1916328,116899,1,30,157.44
32,34842,146789,2298813,135580,1,39,204.22
33,36055,152052,2679678,104093,1,31,249.16
34,38802,164533,3222385,144149,1,41,320.60
35,40015,169796,3780216,156199,1,45,400.84
36,42762,182276,4237655,113491,1,38,475.08
37,43975,187491,4974019,140460,1,48,602.11
38,46722,199780,5431603,142566,1,44,689.18
39,47935,204995,5650364,187870,1,58,731.40
40,50682,217283,5824125,197435,1,72,762.83
41,51895,222497,6008709,225627,1,80,804.00
42,54642,235039,6210258,219140,1,77,837.06
43,55855,240302,6565679,228748,1,77,891.42
44,58602,252941,6805965,191128,1,61,931.37
45,59815,258204,7180810,228667,1,79,987.05
46,62562,270843,7447879,233028,1,83,1037.21
47,63775,276105,7751479,218127,1,72,1099.81
48,66522,288742,7954208,244139,1,84,1141.86
49,67735,294004,8095828,266673,1,95,1170.51
50,70482,306642,8239009,249222,1,82,1200.46
51,71695,311904,8366644,275450,1,92,1221.23
52,74442,324542,8532359,299071,1,96,1248.96
53,75655,329805,8688174,216686,1,81,1281.27
54,78402,342444,8775084,303586,1,117,1305.04
55,79615,347707,8847752,276496,1,111,1325.54
56,82362,360346,8919081,257701,1,96,1341.25
57,83575,365609,8963652,302266,1,116,1353.45
58,86322,378248,9022622,278704,1,99,1369.14
59,87535,383511,9105042,292957,1,104,1393.42
60,90282,396150,9295537,297386,1,105,1442.24
61,91495,401413,9530522,290456,1,107,1494.68
62,94242,414052,9753625,288566,1,96,1542.72
63,95455,419315,9977800,298985,1,108,1596.51
64,98202,431954,10145638,300170,1,105,1643.40
65,99415,437217,10284268,297029,1,103,1679.29
66,102162,449856,10462396,346961,1,134,1734.57
67,103375,455119,10789071,365264,1,137,1847.34
68,106122,467758,11043580,353972,1,130,1912.04
69,107335,473021,11279931,335655,1,115,1971.17
70,110082,485660,11555393,343914,1,120,2049.84
71,111295,490923,11801339,330715,1,118,2121.19
72,114042,503562,12014261,344382,1,116,2181.14
73,115255,508825,12090021,355699,1,120,2209.82
74,118002,521464,12162737,365574,1,122,2235.29
75,119215,526727,12263520,296463,1,125,2265.27
76,121962,539366,12352342,385270,1,164,2298.47
77,123175,544629,12465366,362705,1,152,2338.28
78,125922,557268,12600035,379008,1,174,2381.66
79,127135,562531,12816404,388085,1,151,2454.60
80,129882,575170,13219883,348633,1,128,2569.28
81,131095,580433,13563983,389457,2,148,2683.78
82,133842,593072,13801808,355880,2,133,2763.74
83,135055,598335,14016187,400353,2,146,2841.89
84,137802,610974,14129632,434587,2,161,2886.30
85,139015,616237,14267710,426070,2,159,2943.25
86,141762,628876,14439368,431011,2,158,3009.82
87,142975,634139,14726878,407495,2,146,3111.19
88,145722,646778,14927974,452448,2,160,3191.49
89,146935,652041,15152553,443843,2,155,3279.44
90,149682,664680,15417858,478884,2,178,3379.30
91,150895,669943,15622936,456471,2,161,3462.52
92,153642,682582,15825643,408582,2,148,3543.61
93,154855,687845,15963968,447566,2,169,3600.06
