F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.07
1,1,0,0,0,0,4,0.07
2,49814,162778,0,0,1,10,0.10
3,82753,278408,0,0,1,18,0.12
4,114852,390173,0,0,1,26,0.15
5,147804,505860,0,0,1,31,0.17
6,179904,617637,0,0,1,35,0.19
7,212856,733324,0,0,1,51,0.22
8,244956,845101,0,0,2,55,0.25
9,277908,960788,0,0,2,60,0.27
10,310008,1072565,0,0,2,63,0.30
11,342960,1188252,0,0,2,67,0.32
12,375060,1300029,0,0,2,72,0.35
13,408012,1415716,0,0,3,97,0.38
14,440112,1527493,0,0,3,103,0.43
15,473064,1643180,0,0,3,107,0.47
16,505164,1754957,0,0,3,111,0.50
17,538116,1870644,0,0,3,115,0.54
18,570216,1982421,0,0,4,119,0.57
19,603168,2098108,0,0,4,123,0.61
20,635268,2209885,0,0,4,129,0.65
21,668220,2325572,0,0,4,133,0.69
22,700320,2437349,0,0,4,138,0.72
23,733272,2553036,0,0,4,142,0.76
24,765372,2664813,0,0,5,145,0.80
25,798324,2780500,0,0,5,150,0.84
26,830424,2892277,0,0,5,197,0.89
27,863376,3007964,0,0,5,201,1.00
28,895476,3119741,0,0,5,205,1.03
29,928428,3235428,0,0,6,210,1.08
30,960528,3347205,0,0,6,215,1.11
31,993480,3462892,0,0,6,219,1.16
32,1025580,3574669,0,0,6,223,1.19
33,1058532,3690356,0,0,6,228,1.24
34,1090632,3802133,0,0,6,232,1.28
35,1123584,3917820,0,0,7,237,1.35
36,1155684,4029597,0,0,7,241,1.39
37,1188636,4145284,0,0,7,244,1.46
38,1220736,4257061,0,0,7,249,1.49
39,1253688,4372748,0,0,7,253,1.56
40,1285788,4484525,0,0,8,257,1.60
41,1318740,4600212,0,0,8,262,1.68
42,1350840,4711989,0,0,8,266,1.72
43,1383792,4827676,0,0,8,270,1.78
44,1415892,4939453,0,0,8,276,1.82
45,1448844,5055140,6,5,8,281,1.91
46,1480944,5166917,6,5,9,285,1.95
47,1513896,5282604,6,5,9,290,2.02
48,1545996,5394381,6,5,9,294,2.06
49,1578948,5510068,14,12,9,298,2.14
50,1611048,5621845,14,12,9,387,2.19
51,1644000,5737532,14,12,10,391,2.25
52,1676100,5849309,14,12,10,396,2.42
53,1709052,5964996,55,52,10,400,2.50
54,1741152,6076773,55,52,10,404,2.53
55,1774104,6192460,55,52,10,409,2.60
56,1806204,6304237,55,52,11,412,2.63
57,1839156,6419924,327,323,11,417,3.15
58,1871256,6531701,327,323,11,421,3.18
59,1904208,6647388,327,323,11,425,3.25
60,1936308,6759165,327,323,11,430,3.29
61,1969260,6874852,926,921,11,434,3.82
62,2001360,6986629,926,921,12,439,3.87
63,2034312,7102316,926,921,12,442,3.96
64,2066412,7214093,926,921,12,446,4.00
65,2099364,7329780,2102,2096,12,452,6.76
66,2131464,7441557,2102,2096,12,460,6.80
67,2164416,7557244,2102,2096,13,465,6.87
68,2196516,7669021,2102,2096,13,469,6.91
69,2229468,7784708,4268,4261,13,478,13.75
70,2261568,7896485,4268,4261,13,481,13.79
71,2294520,8012172,4268,4261,13,485,13.89
72,2326620,8123949,4268,4261,13,490,13.93
73,2359572,8239636,5954,5946,14,495,17.89
74,2391672,8351413,5954,5946,14,500,17.93
75,2424624,8467100,5954,5946,14,504,18.04
76,2456724,8578877,5954,5946,14,507,18.08
77,2489676,8694564,22118,14594,14,536,98.53
78,2521776,8806341,22118,14594,15,540,98.57
79,2554728,8922028,22118,14594,15,545,98.68
80,2586828,9033805,22118,14594,15,549,98.72
81,2619780,9149492,26831,16087,15,553,118.03
82,2651880,9261269,26831,16087,15,557,118.07
83,2684832,9376956,26831,16087,16,560,118.15
84,2716932,9488733,26831,16087,16,565,118.19
85,2749884,9604420,28512,17766,16,572,123.47
86,2781984,9716197,28512,17766,16,577,123.51
87,2814936,9831884,28512,17766,16,581,123.62
88,2847036,9943661,28512,17766,16,585,123.66
89,2879988,10059348,30047,15805,17,579,128.44
90,2912088,10171125,30047,15805,17,582,128.49
91,2945040,10286812,30047,15805,17,587,128.60
92,2977140,10398589,30047,15805,17,591,128.65
93,3010092,10514276,30309,16066,17,596,129.68
94,3042192,10626053,30309,16066,18,601,129.73
95,3075144,10741740,30309,16066,18,605,129.84
96,3107244,10853517,30309,16066,18,608,129.89
97,3140196,10969204,30622,16378,18,613,131.32
98,3172296,11080981,30622,16378,18,623,131.37
99,3205248,11196668,30622,16378,18,798,131.52
100,3237348,11308445,30622,16378,19,803,131.56
101,3270300,11424132,31131,16886,19,808,133.33
102,3302400,11535909,31131,16886,19,813,133.37
103,3335352,11651596,31131,16886,19,816,133.76
104,3367452,11763373,31131,16886,19,820,133.81
105,3400404,11879060,31412,17166,20,825,134.77
106,3432504,11990837,31412,17166,20,829,134.81
107,3465456,12106524,31412,17166,20,833,134.93
108,3497556,12218301,31412,17166,20,838,134.98
109,3530508,12333988,31921,17674,20,843,137.50
110,3562608,12445765,31921,17674,21,846,137.55
111,3595560,12561452,31921,17674,21,851,137.68
112,3627660,12673229,31921,17674,21,855,137.74
113,3660612,12788916,32419,18171,21,861,141.13
114,3692712,12900693,32419,18171,21,865,141.18
115,3725664,13016380,32419,18171,21,869,141.32
116,3757764,13128157,32419,18171,22,873,141.37
117,3790716,13243844,32933,18684,22,878,144.95
118,3822816,13355621,32933,18684,22,882,145.01
119,3855768,13471308,32933,18684,22,887,145.15
120,3887868,13583085,32933,18684,22,891,145.20
121,3920820,13698772,33273,19023,23,897,147.46
122,3952920,13810549,33273,19023,23,901,147.51
123,3985872,13926236,33273,19023,23,904,147.65
124,4017972,14038013,33273,19023,23,909,147.71
125,4050924,14153700,33690,19439,23,914,149.84
126,4083024,14265477,33690,19439,23,918,149.89
127,4115976,14381164,33690,19439,24,923,150.01
128,4148076,14492941,33690,19439,24,927,150.06
129,4181028,14608628,34172,19920,24,932,154.94
130,4213128,14720405,34172,19920,24,936,155.00
131,4246080,14836092,34172,19920,24,940,155.15
132,4278180,14947869,34172,19920,25,944,155.20
133,4311132,15063556,34587,15982,25,937,159.17
134,4343232,15175333,34587,15982,25,941,159.22
135,4376184,15291020,34587,15982,25,946,159.34
136,4408284,15402797,34587,15982,25,949,159.38
137,4441236,15518484,34991,16385,25,955,163.93
138,4473336,15630261,34991,16385,26,959,163.98
139,4506288,15745948,34991,16385,26,963,164.13
140,4538388,15857725,34991,16385,26,968,164.18
141,4571340,15973412,35633,17026,26,974,170.70
142,4603440,16085189,35633,17026,26,977,170.76
143,4636392,16200876,35633,17026,27,982,170.88
144,4668492,16312653,35633,17026,27,986,170.93
145,4701444,16428340,36396,17788,27,992,179.27
146,4733544,16540117,36396,17788,27,1005,179.33
147,4766496,16655804,36396,17788,27,1009,179.49
148,4798596,16767581,36396,17788,28,1014,179.54
149,4831548,16883268,36756,18147,28,1018,182.90
150,4863648,16995045,36756,18147,28,1022,182.94
151,4896600,17110732,36756,18147,28,1027,183.07
152,4928700,17222509,36756,18147,28,1031,183.11
153,4961652,17338196,37033,18423,28,1036,185.71
154,4993752,17449973,37033,18423,29,1041,185.76
155,5026704,17565660,37033,18423,29,1045,185.88
156,5058804,17677437,37033,18423,29,1048,185.93
157,5091756,17793124,37416,18805,29,1054,192.39
158,5123856,17904901,37416,18805,29,1058,192.44
159,5156808,18020588,37416,18805,30,1062,192.57
160,5188908,18132365,37416,18805,30,1067,192.62
161,5221860,18248052,37906,19294,30,1073,202.79
162,5253960,18359829,37906,19294,30,1077,202.84
163,5286912,18475516,37906,19294,30,1081,202.97
164,5319012,18587293,37906,19294,30,1085,203.02
165,5351964,18702980,38442,19829,31,1092,213.31
166,5384064,18814757,38442,19829,31,1096,213.36
167,5417016,18930444,38442,19829,31,1100,213.49
168,5449116,19042221,38442,19829,31,1105,213.53
169,5482068,19157908,38819,20205,31,1109,220.26
170,5514168,19269685,38819,20205,32,1113,220.32
171,5547120,19385372,38819,20205,32,1118,220.49
172,5579220,19497149,38819,20205,32,1122,220.55
173,5612172,19612836,39196,20581,32,1128,228.76
174,5644272,19724613,39196,20581,32,1132,228.81
175,5677224,19840300,39196,20581,33,1136,228.94
176,5709324,19952077,39196,20581,33,1140,228.99
177,5742276,20067764,39788,21172,33,1147,244.31
178,5774376,20179541,39788,21172,33,1151,244.37
179,5807328,20295228,39788,21172,33,1156,244.55
180,5839428,20407005,39788,21172,33,1160,244.61
181,5872380,20522692,40239,21622,34,1167,257.32
182,5904480,20634469,40239,21622,34,1170,257.36
183,5937432,20750156,40239,21622,34,1174,257.50
184,5969532,20861933,40239,21622,34,1179,257.55
185,6002484,20977620,40888,17953,34,1172,273.20
186,6034584,21089397,40888,17953,35,1176,273.24
187,6067536,21205084,40888,17953,35,1181,273.39
188,6099636,21316861,40888,17953,35,1185,273.43
189,6132588,21432548,41354,18418,35,1190,282.61
190,6164688,21544325,41354,18418,35,1195,282.66
191,6197640,21660012,41354,18418,35,1199,282.81
192,6229740,21771789,41354,18418,36,1203,282.86
193,6262692,21887476,41699,18762,36,1209,292.36
194,6294792,21999253,41699,18762,36,1213,292.41
195,6327744,22114940,41699,18762,36,1218,292.55
196,6359844,22226717,41699,18762,36,1221,292.59
197,6392796,22342404,42217,19279,37,1227,307.27
198,6424896,22454181,42217,19279,37,1574,307.38
199,6457848,22569868,42217,19279,37,1578,307.59
200,6489948,22681645,42217,19279,37,1582,307.67
201,6522900,22797332,42701,19762,37,1589,328.60
202,6555000,22909109,42701,19762,37,1592,328.67
203,6587952,23024796,42701,19762,38,1596,328.84
204,6620052,23136573,42701,19762,38,1601,328.90
205,6653004,23252260,43305,20365,38,1608,350.30
206,6685104,23364037,43305,20365,38,1612,350.35
207,6718056,23479724,43305,20365,38,1617,350.51
208,6750156,23591501,43305,20365,39,1621,350.57
209,6783108,23707188,44028,21087,39,1628,375.55
210,6815208,23818965,44028,21087,39,1632,375.61
211,6848160,23934652,44028,21087,39,1636,375.78
212,6880260,24046429,44028,21087,39,1641,375.84
213,6913212,24162116,44740,21797,40,1647,400.01
214,6945312,24273893,44740,21797,40,1652,400.06
215,6978264,24389580,44740,21797,40,1656,400.24
216,7010364,24501357,44740,21797,40,1659,400.29
217,7043316,24617044,45230,22286,40,1667,419.59
218,7075416,24728821,45230,22286,40,1671,419.66
219,7108368,24844508,45230,22286,41,1689,419.87
220,7140468,24956285,45230,22286,41,1693,419.94
221,7173420,25071972,45905,22960,41,1701,451.67
222,7205520,25183749,45905,22960,41,1704,451.74
223,7238472,25299436,45905,22960,41,1708,451.95
224,7270572,25411213,45905,22960,42,1713,452.02
225,7303524,25526900,46229,23283,42,1718,461.75
226,7335624,25638677,46229,23283,42,1722,461.82
227,7368576,25754364,46229,23283,42,1727,462.05
228,7400676,25866141,46229,23283,42,1731,462.13
229,7433628,25981828,46590,23643,42,1737,478.20
230,7465728,26093605,46590,23643,43,1741,478.27
231,7498680,26209292,46590,23643,43,1745,478.49
232,7530780,26321069,46590,23643,43,1750,478.57
233,7563732,26436756,46965,18138,43,1729,495.29
234,7595832,26548533,46965,18138,43,1734,495.36
235,7628784,26664220,46965,18138,44,1738,495.59
236,7660884,26775997,46965,18138,44,1741,495.65
237,7693836,26891684,47578,18750,44,1749,525.77
238,7725936,27003461,47578,18750,44,1753,525.84
239,7758888,27119148,47578,18750,44,1758,526.02
240,7790988,27230925,47578,18750,45,1762,526.08
241,7823940,27346612,48010,19181,45,1768,543.51
242,7856040,27458389,48010,19181,45,1772,543.58
243,7888992,27574076,48010,19181,45,1776,543.81
244,7921092,27685853,48010,19181,45,1780,543.87
245,7954044,27801540,48561,19731,45,1787,571.40
246,7986144,27913317,48561,19731,46,1791,571.46
247,8019096,28029004,48561,19731,46,1795,571.65
248,8051196,28140781,48561,19731,46,1799,571.71
249,8084148,28256468,48914,20083,46,1805,591.71
250,8116248,28368245,48914,20083,46,1810,591.79
251,8149200,28483932,48914,20083,47,1814,592.03
252,8181300,28595709,48914,20083,47,1818,592.10
253,8214252,28711396,49410,20578,47,1826,624.93
254,8246352,28823173,49410,20578,47,1830,625.00
255,8279304,28938860,49410,20578,47,1833,625.24
256,8311404,29050637,49410,20578,47,1838,625.30
257,8344356,29166324,49888,21055,48,1845,651.75
258,8376456,29278101,49888,21055,48,1849,651.82
259,8409408,29393788,49888,21055,48,1854,652.02
260,8441508,29505565,49888,21055,48,1858,652.08
261,8474460,29621252,50227,21393,48,1865,672.33
262,8506560,29733029,50227,21393,49,1868,672.40
263,8539512,29848716,50227,21393,49,1872,672.65
264,8571612,29960493,50227,21393,49,1877,672.72
265,8604564,30076180,50707,21872,49,1883,702.31
266,8636664,30187957,50707,21872,49,1887,702.37
267,8669616,30303644,50707,21872,49,1892,702.56
268,8701716,30415421,50707,21872,50,1895,702.61
269,8734668,30531108,51208,22372,50,1903,729.95
270,8766768,30642885,51208,22372,50,1907,730.02
271,8799720,30758572,51208,22372,50,1911,730.27
272,8831820,30870349,51208,22372,50,1916,730.34
273,8864772,30986036,51793,22956,51,1922,757.67
274,8896872,31097813,51793,22956,51,1926,757.73
275,8929824,31213500,51793,22956,51,1930,757.93
276,8961924,31325277,51793,22956,51,1934,757.98
277,8994876,31440964,52393,23555,51,1942,789.96
278,9026976,31552741,52393,23555,52,1946,790.02
279,9059928,31668428,52393,23555,52,1950,790.21
280,9092028,31780205,52393,23555,52,1955,790.27
281,9124980,31895892,52978,24139,52,1963,838.26
282,9157080,32007669,52978,24139,52,1966,838.31
283,9190032,32123356,52978,24139,52,1971,838.53
284,9222132,32235133,52978,24139,53,1975,838.60
285,9255084,32350820,53422,24582,53,1982,858.87
286,9287184,32462597,53422,24582,53,1986,858.92
287,9320136,32578284,53422,24582,53,1990,859.11
288,9352236,32690061,53422,24582,53,1993,859.17
289,9385188,32805748,53857,25016,54,2001,893.28
290,9417288,32917525,53857,25016,54,2005,893.34
291,9450240,33033212,53857,25016,54,2010,893.54
292,9482340,33144989,53857,25016,54,2014,893.59
293,9515292,33260676,54193,25351,54,2020,916.80
294,9547392,33372453,54193,25351,54,2025,916.85
295,9580344,33488140,54193,25351,55,2028,917.06
296,9612444,33599917,54193,25351,55,2032,917.11
297,9645396,33715604,54607,25764,55,2038,939.06
298,9677496,33827381,54607,25764,55,2042,939.12
299,9710448,33943068,54607,25764,55,2047,939.32
300,9742548,34054845,54607,25764,56,2051,939.37
301,9775500,34170532,54979,17771,56,2018,962.39
302,9807600,34282309,54979,17771,56,2022,962.44
303,9840552,34397996,54979,17771,56,2026,962.65
304,9872652,34509773,54979,17771,56,2030,962.71
305,9905604,34625460,55284,18075,57,2036,984.73
306,9937704,34737237,55284,18075,57,2040,984.80
307,9970656,34852924,55284,18075,57,2044,985.06
308,10002756,34964701,55284,18075,57,2048,985.12
309,10035708,35080388,55604,18394,57,2054,1013.56
310,10067808,35192165,55604,18394,57,2059,1013.62
311,10100760,35307852,55604,18394,58,2063,1013.83
312,10132860,35419629,55604,18394,58,2067,1013.89
313,10165812,35535316,56035,18824,58,2075,1053.20
314,10197912,35647093,56035,18824,58,2079,1053.26
315,10230864,35762780,56035,18824,58,2083,1053.48
316,10262964,35874557,56035,18824,59,2087,1053.53
317,10295916,35990244,56498,19286,59,2094,1096.09
318,10328016,36102021,56498,19286,59,2099,1096.16
319,10360968,36217708,56498,19286,59,2103,1096.44
320,10393068,36329485,56498,19286,59,2107,1096.50
321,10426020,36445172,57387,20174,59,2117,1179.95
322,10458120,36556949,57387,20174,60,2120,1182.90
323,10491072,36672636,57387,20174,60,2124,1186.63
324,10523172,36784413,57387,20174,60,2129,1187.12
325,10556124,36900100,57858,20644,60,2137,1242.14
326,10588224,37011877,57858,20644,60,2142,1242.34
327,10621176,37127564,57858,20644,61,2146,1242.65
328,10653276,37239341,57858,20644,61,2169,1242.76
329,10686228,37355028,58324,21109,61,2177,1286.26
330,10718328,37466805,58324,21109,61,2181,1286.34
331,10751280,37582492,58324,21109,61,2186,1286.58
332,10783380,37694269,58324,21109,62,2190,1286.65
333,10816332,37809956,58719,21503,62,2197,1321.11
334,10848432,37921733,58719,21503,62,2201,1321.17
335,10881384,38037420,58719,21503,62,2205,1321.39
336,10913484,38149197,58719,21503,62,2209,1321.45
337,10946436,38264884,59093,21876,62,2217,1355.94
338,10978536,38376661,59093,21876,63,2221,1356.00
339,11011488,38492348,59093,21876,63,2226,1356.22
340,11043588,38604125,59093,21876,63,2230,1356.28
341,11076540,38719812,59651,22433,63,2236,1402.41
342,11108640,38831589,59651,22433,63,2241,1402.47
343,11141592,38947276,59651,22433,64,2245,1402.69
344,11173692,39059053,59651,22433,64,2249,1402.74
345,11206644,39174740,59987,22768,64,2257,1441.67
346,11238744,39286517,59987,22768,64,2261,1441.73
347,11271696,39402204,59987,22768,64,2265,1441.95
348,11303796,39513981,59987,22768,64,2269,1442.01
349,11336748,39629668,60475,23255,65,2276,1489.73
350,11368848,39741445,60475,23255,65,2281,1489.79
351,11401800,39857132,60475,23255,65,2285,1490.01
352,11433900,39968909,60475,23255,65,2289,1490.07
353,11466852,40084596,61275,24054,65,2300,1584.23
354,11498952,40196373,61275,24054,66,2303,1584.29
355,11531904,40312060,61275,24054,66,2307,1584.51
356,11564004,40423837,61275,24054,66,2312,1584.57
357,11596956,40539524,61796,24574,66,2321,1647.99
358,11629056,40651301,61796,24574,66,2325,1648.04
359,11662008,40766988,61796,24574,66,2330,1648.27
360,11694108,40878765,61796,24574,67,2334,1648.33
361,11727060,40994452,62192,24969,67,2341,1698.35
362,11759160,41106229,62192,24969,67,2345,1698.41
363,11792112,41221916,62192,24969,67,2349,1698.64
364,11824212,41333693,62192,24969,67,2354,1698.69
365,11857164,41449380,62768,25544,68,2362,1769.82
366,11889264,41561157,62768,25544,68,2366,1769.88
367,11922216,41676844,62768,25544,68,2371,1770.11
368,11954316,41788621,62768,25544,68,2374,1770.17
369,11987268,41904308,63327,26102,68,2384,1840.58
370,12019368,42016085,63327,26102,69,2388,1840.64
371,12052320,42131772,63327,26102,69,2392,1840.87
372,12084420,42243549,63327,26102,69,2397,1840.93
373,12117372,42359236,63855,26629,69,2404,1888.08
374,12149472,42471013,63855,26629,69,2407,1888.13
375,12182424,42586700,63855,26629,69,2412,1888.37
376,12214524,42698477,63855,26629,70,2416,1888.42
377,12247476,42814164,64270,27043,70,2424,1953.07
378,12279576,42925941,64270,27043,70,2429,1953.13
379,12312528,43041628,64270,27043,70,2433,1953.36
