F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.15
1,1,0,0,0,1,4,0.15
2,1,0,0,0,1,4,0.15
3,1,0,0,0,1,4,0.16
4,1,0,0,0,1,4,0.16
5,1,0,0,0,2,4,0.16
6,1,0,0,0,2,4,0.16
7,1,0,0,0,2,4,0.16
8,1,0,0,0,2,4,0.16
9,1,0,0,0,3,4,0.17
10,1,0,0,0,3,4,0.17
11,10654,37635,37,35,3,5,0.19
12,10654,37635,37,35,3,5,0.19
13,18425,66950,704,700,4,6,0.23
14,18425,66950,704,700,4,6,0.23
15,29134,108827,2107,2100,4,8,0.30
16,29134,108827,2107,2100,4,8,0.31
17,41599,158009,9071,9057,5,11,0.70
18,41599,158009,9071,9057,5,11,0.71
19,67945,264077,23686,13795,5,17,2.55
20,67945,264077,23686,13795,5,17,2.55
21,116412,467045,51600,22286,6,31,6.92
22,116412,467045,51600,22286,6,31,6.92
23,163923,668462,110287,35975,6,42,21.74
24,163923,668462,110287,35975,7,42,21.75
25,220281,913299,192450,48028,7,64,51.63
26,220281,913299,192450,48028,7,64,51.63
27,277098,1161059,302582,65491,7,76,101.13
28,277098,1161059,302582,65491,8,76,101.14
29,336684,1421472,414050,78616,8,89,136.23
30,336684,1421472,414050,78616,8,89,136.24
31,397360,1686666,672087,103192,8,103,290.81
32,397360,1686666,672087,103192,9,103,290.82
33,458529,1954065,986761,131300,9,141,501.86
34,458529,1954065,986761,131300,9,141,501.87
35,519094,2219026,1752454,159955,9,156,1123.32
36,519094,2219026,1752454,159955,10,156,1123.33
37,579396,2482925,2563478,227000,10,187,1797.00
38,579396,2482925,2563478,227000,10,187,1797.01
39,640444,2749928,4159456,293904,10,218,3242.29
40,640444,2749928,4159456,293904,11,218,3242.30
41,701754,3017990,4524096,273202,11,214,3600.01
