F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.02
1,1,0,0,0,0,4,0.02
2,1,0,0,0,0,4,0.02
3,1,0,0,0,0,4,0.02
4,586,2134,0,0,0,4,0.02
5,1922,8387,20,19,0,4,0.02
6,3478,15859,119,117,0,4,0.03
7,5152,23947,468,465,0,5,0.05
8,7039,32892,1048,1044,0,5,0.08
9,9087,42780,1980,1975,0,6,0.14
10,11135,52668,3475,3467,0,6,0.23
11,13183,62556,6383,6373,0,6,0.46
12,15231,72444,9827,9816,0,8,0.77
13,17279,82332,14394,10005,0,9,1.21
14,19327,92220,18229,13839,0,10,1.63
15,21375,102108,26433,16035,0,11,2.70
16,23423,111996,39845,21913,0,13,4.93
17,25471,121884,62044,24170,0,14,8.46
18,27519,131772,100757,32413,0,16,15.92
19,29567,141660,160044,45721,0,23,28.67
20,31615,151548,243608,51761,0,25,46.32
21,33663,161436,455848,55819,0,24,100.34
22,35711,171324,955546,102534,0,45,239.42
23,37759,181212,1837952,86740,0,33,547.12
24,39807,191100,4562170,165449,0,70,1652.15
25,41855,200988,8430848,162875,0,67,3600.01
