F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.02
1,1,0,0,0,0,4,0.02
2,1,0,0,0,0,4,0.02
3,1,0,0,0,0,4,0.02
4,1,0,0,0,0,4,0.02
5,6,8,0,0,0,4,0.02
6,21,54,3,2,0,4,0.02
7,42,124,7,5,0,4,0.02
8,63,195,12,9,0,4,0.02
9,92,280,17,13,0,4,0.02
10,122,381,22,17,0,4,0.02
11,156,498,27,21,0,4,0.02
12,193,625,32,25,1,4,0.02
13,231,759,37,29,1,4,0.02
14,271,900,42,33,1,4,0.02
15,313,1050,47,37,1,4,0.02
16,357,1207,52,41,1,4,0.02
17,403,1373,60,48,1,4,0.02
18,451,1546,68,55,1,4,0.02
19,501,1728,73,59,1,4,0.02
20,553,1917,78,63,1,4,0.02
21,607,2115,83,67,1,4,0.02
22,663,2320,88,71,1,4,0.02
23,721,2534,93,75,1,4,0.02
24,781,2755,98,79,1,4,0.02
25,843,2985,105,85,1,4,0.02
26,907,3222,112,91,1,4,0.02
27,973,3468,117,95,1,4,0.03
28,1041,3721,122,99,1,4,0.03
29,1111,3983,127,103,1,4,0.03
30,1306,4698,183,158,1,4,0.03
31,1601,5755,246,220,1,4,0.03
32,1938,7003,329,302,1,4,0.03
33,2281,8273,470,442,1,4,0.03
34,2629,9562,722,693,1,4,0.03
35,2983,10873,874,844,1,4,0.04
36,3342,12203,1023,992,2,4,0.04
37,3707,13555,1285,1253,2,4,0.05
38,4077,14926,1554,1521,2,4,0.05
39,4453,16319,1635,1601,2,4,0.06
40,4834,17731,1753,1718,2,4,0.06
41,5221,19165,1898,1862,2,4,0.07
42,5613,20618,2253,2216,2,5,0.08
43,6011,22093,2729,2691,2,5,0.09
44,6539,24053,3047,3008,2,5,0.11
45,7217,26620,3425,3385,2,5,0.12
46,7898,29197,4221,4180,2,5,0.15
47,8637,31948,4971,4929,2,5,0.20
48,9376,34699,6393,6350,2,5,0.26
49,10115,37450,6906,6862,2,5,0.29
50,10854,40201,8285,8240,2,6,0.36
51,11593,42952,9236,9190,2,6,0.42
52,12332,45703,11712,9711,2,6,0.56
53,13071,48454,12318,10316,2,7,0.61
54,13810,51205,13671,11668,2,7,0.73
55,14549,53956,14639,10306,2,7,0.84
56,15288,56707,16129,11795,2,7,0.98
57,16027,59458,17179,12844,2,7,1.05
58,16766,62209,18670,11889,2,7,1.18
59,17505,64960,19856,13074,2,7,1.27
60,18244,67711,22103,15320,3,8,1.43
61,18983,70462,23273,13844,3,8,1.55
62,19722,73213,25308,15878,3,8,1.73
63,20461,75964,26056,16623,3,9,1.81
64,21200,78715,28896,16131,3,8,2.02
65,21939,81466,33058,16704,3,8,2.31
66,22678,84217,36381,20026,3,9,2.56
67,23417,86968,42993,22789,3,9,3.04
