F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.02
1,1,0,0,0,0,4,0.02
2,1,0,0,0,0,4,0.02
3,1,0,0,0,0,4,0.02
4,1,0,0,0,0,4,0.02
5,421,1522,45,44,0,4,0.02
6,1259,4739,509,507,0,4,0.02
7,2505,9568,1582,1576,0,4,0.04
8,3901,15135,7188,7179,0,5,0.22
9,5374,21026,23645,13068,0,6,0.97
10,6970,27465,77236,21891,0,9,4.45
11,8598,34053,207451,49419,0,15,16.90
12,10227,40739,659647,56572,0,15,92.29
13,11856,47435,1519738,120155,0,34,279.12
14,13485,54131,3427560,159824,0,43,803.09
15,15114,60827,9063394,170096,0,49,3062.03
16,16743,67523,10279488,299113,0,96,3600.05
