F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,1,4,0.16
1,1,0,0,0,1,4,0.16
2,1,0,0,0,2,4,0.16
3,1,0,0,0,2,4,0.16
4,5,2,0,0,3,4,0.16
5,6,2,0,0,3,4,0.16
6,153,516,0,0,4,4,0.16
7,551,1624,0,0,4,4,0.16
8,1016,3111,94,93,5,4,0.16
9,1165,3529,94,93,5,4,0.17
10,1840,5516,752,750,6,4,0.18
11,2041,6032,752,750,6,4,0.18
12,2977,8683,2220,2217,7,4,0.22
13,3672,10392,2220,2217,7,4,0.22
14,5161,14793,4186,4182,8,5,0.28
15,5877,16896,4186,4182,8,5,0.29
16,8609,25259,8104,8099,9,6,0.44
17,9610,28407,8104,8099,9,6,0.45
18,17839,54380,15671,11233,10,7,0.74
19,18968,58030,15671,11233,10,7,0.75
20,30789,97436,41384,18397,11,10,2.02
21,32260,102348,41384,18397,11,11,2.03
22,48552,158373,119711,20832,12,13,7.85
23,50094,163415,119711,20832,12,16,7.86
24,72641,241255,379545,46767,13,27,30.01
25,74433,247124,379545,46767,13,27,30.02
26,103301,349133,868219,70234,14,42,111.52
27,105380,356122,868219,70234,14,42,111.53
28,142273,485869,1525958,95708,15,52,389.40
29,144578,493724,1525958,95708,15,52,389.42
30,187198,646953,2465463,71157,16,54,817.46
31,189699,655386,2465463,71157,16,54,817.48
32,233510,811320,3018061,138858,17,81,1094.83
33,236201,820496,3018061,138858,17,82,1094.84
34,282040,982300,4412971,87326,18,82,1686.46
35,284955,992237,4412971,87326,18,82,1686.48
36,333063,1159248,5126282,111793,19,95,2100.49
37,336186,1169407,5126282,111793,19,95,2100.50
38,386564,1344277,6632725,165551,20,112,2956.62
39,389901,1354818,6632725,165551,20,112,2956.64
40,441706,1531548,7397036,186551,21,144,3506.10
41,445257,1542798,7397036,186551,21,144,3506.11
42,497866,1724754,7507200,186818,22,155,3600.04
