F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.01
1,1,0,0,0,0,4,0.01
2,1,0,0,0,0,4,0.01
3,1,0,0,0,0,4,0.01
4,28,64,0,0,0,4,0.01
5,47,122,0,0,0,4,0.01
6,74,205,0,0,0,4,0.01
7,518,1670,15,14,0,4,0.01
8,918,3058,64,60,0,4,0.01
9,1379,4738,261,255,0,4,0.01
10,1979,7028,887,879,0,4,0.02
11,2650,9650,2550,2540,0,4,0.05
12,3337,12337,7493,7481,0,5,0.18
13,4024,15024,19355,12185,0,6,0.76
14,4711,17711,44414,16558,0,6,2.29
15,5663,21428,100767,26072,0,9,6.68
16,6427,24437,190297,29096,0,9,15.30
17,7194,27453,387234,56733,0,15,36.72
18,7962,30477,850500,75409,0,20,96.86
19,8730,33511,2509005,133228,0,33,399.30
20,9908,38176,8267201,208042,0,58,1749.16
21,10767,41588,14415296,115115,0,46,3600.08
