F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.02
1,1,0,0,0,0,4,0.02
2,1,0,0,0,0,4,0.02
3,1,0,0,0,0,4,0.02
4,1,0,0,0,0,4,0.02
5,1,0,0,0,0,4,0.02
6,1377,3967,2,1,0,4,0.02
7,2705,9271,146,144,0,4,0.02
8,4169,15457,872,867,0,4,0.05
9,5633,21771,3212,3205,0,5,0.16
10,7097,28085,10791,8784,0,6,0.62
11,8561,34399,30961,17907,0,8,1.82
12,10025,40713,89735,20931,0,10,6.75
13,11489,47027,262717,19440,0,11,21.10
14,12953,53341,815746,72678,0,24,74.41
15,14417,59655,1902948,45896,0,19,207.01
16,15881,65969,5642075,182609,0,60,727.91
17,17345,72283,18062272,172903,0,71,3128.47
18,18809,78597,19990328,162929,0,78,3600.02
