F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.03
1,1,0,0,0,0,4,0.03
2,1,0,0,0,0,4,0.03
3,1,0,0,0,0,4,0.03
4,1,0,0,0,0,4,0.03
5,1,0,0,0,0,4,0.03
6,1,0,0,0,0,4,0.03
7,1,0,0,0,0,4,0.03
8,1,0,0,0,0,4,0.03
9,1,0,0,0,0,4,0.03
10,1,0,0,0,0,4,0.03
11,4578,16384,0,0,0,4,0.04
12,7063,26857,71,66,0,5,0.04
13,10035,39787,276,266,1,5,0.05
14,14102,57783,476,464,1,6,0.07
15,19324,81178,1055,1038,1,6,0.11
16,24475,104509,2738,2708,1,8,0.26
17,30026,129370,7137,7091,1,9,0.68
18,35467,154020,18070,13687,1,13,2.21
19,40922,178731,38810,20900,1,15,5.07
20,46379,203452,72286,28759,1,18,11.28
21,51844,228201,117576,38478,1,24,19.42
22,57309,252950,212947,57380,1,29,37.05
23,62774,277699,480504,88647,1,37,100.42
24,68239,302426,1235836,131091,1,51,300.90
25,73704,327153,2905293,156208,1,55,896.34
26,79169,351870,8749696,229403,1,82,3600.02
