F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,156,500,131,130,0,4,0.05
1,412,1337,199,197,0,4,0.05
2,791,2568,321,318,0,4,0.05
3,2858,10508,628,622,0,4,0.05
4,6674,25793,1599,1587,0,5,0.07
5,11410,45308,3006,2984,0,6,0.10
6,16546,66519,5449,5420,0,6,0.14
7,21832,88351,9302,9271,0,9,0.24
8,27286,111248,13556,11528,0,9,0.36
9,33100,135770,19857,12632,0,10,0.58
10,39008,160910,28520,14487,0,12,1.00
11,45087,186745,36471,18496,1,12,1.31
12,51290,213102,46704,19654,1,16,1.83
13,57521,239760,59341,27449,1,19,2.75
14,63752,266474,71655,25438,1,21,3.49
15,69986,293293,86857,27723,1,21,4.84
16,76220,320130,107000,33884,1,24,6.43
17,82456,346975,124175,35744,1,25,7.99
18,88701,373846,146186,43156,1,27,9.89
19,94950,400728,199759,50625,1,29,17.28
20,101200,427630,224354,56118,1,37,20.24
21,107450,454535,259057,57012,1,37,24.76
22,113700,481443,311648,70678,1,40,32.60
23,119950,508352,359175,66037,1,41,40.22
24,126200,535261,430983,78220,1,45,52.91
25,132450,562170,518328,83561,1,46,68.33
26,138700,589079,585045,98709,1,50,81.88
27,144950,615988,683409,107859,1,53,99.86
28,151200,642897,831102,119731,1,55,135.12
29,157450,669806,909692,106947,1,55,154.29
30,163700,696715,1005064,130874,1,62,176.35
31,169950,723624,1174962,136776,1,62,214.82
32,176200,750533,1381117,142814,1,62,260.51
33,182450,777442,1620072,177272,1,73,320.19
34,188700,804351,1917921,166460,2,69,407.68
35,194950,831260,2042484,180887,2,74,439.78
36,201200,858169,2277424,188559,2,87,513.22
37,207450,885078,2582345,223190,2,96,603.32
38,213700,911987,3144519,243016,2,98,785.32
39,219950,938896,3725887,277649,2,109,973.84
40,226200,965805,4223900,270704,2,109,1150.69
41,232450,992714,4736286,301736,2,117,1338.02
42,238700,1019623,5195896,321089,2,121,1509.54
43,244950,1046532,5973932,310014,2,115,1807.91
44,251200,1073441,7406932,352524,2,123,2392.95
45,257450,1100350,8279230,424554,2,148,2757.96
46,263700,1127259,9024932,424529,2,149,3073.90
47,269950,1154168,9552356,395139,2,136,3325.89
48,276200,1181077,10143808,411792,2,140,3600.01
