F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.03
1,1,0,0,0,0,4,0.03
2,1,0,0,0,0,4,0.03
3,1,0,0,0,0,4,0.03
4,1,0,0,0,0,4,0.03
5,1,0,0,0,0,4,0.03
6,1,0,0,0,0,4,0.03
7,1,0,0,0,0,4,0.03
8,1,0,0,0,0,4,0.03
9,1,0,0,0,0,4,0.03
10,1,0,0,0,0,4,0.03
11,4571,16351,0,0,0,4,0.04
12,7056,26824,0,0,0,5,0.04
13,10026,39749,87,83,1,5,0.04
14,14090,57737,276,264,1,6,0.06
15,19311,81005,1050,1036,1,6,0.10
16,24461,104332,2071,2050,1,8,0.18
17,30011,129199,8203,8162,1,9,0.71
18,35451,153846,19226,12013,1,12,1.75
19,40905,178553,40837,18314,1,14,4.03
20,46361,203270,80856,30584,1,19,9.24
21,51825,228015,167207,39813,1,24,22.86
22,57289,252760,272354,63287,1,32,41.36
23,62753,277505,518108,89212,1,40,101.62
24,68217,302250,1278642,144359,1,57,318.75
25,73681,326977,3892594,183157,1,68,1353.30
26,79145,351704,8023488,215516,1,82,3600.00
