F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.01
1,1,0,0,0,0,4,0.01
2,1,0,0,0,0,4,0.02
3,1,0,0,0,0,4,0.02
4,1,0,0,0,0,4,0.02
5,1,0,0,0,0,4,0.02
6,1,0,0,0,0,4,0.02
7,1,0,0,0,0,4,0.02
8,373,1156,0,0,0,4,0.02
9,917,2987,0,0,0,4,0.02
10,1205,4047,0,0,0,4,0.02
11,1556,5337,0,0,0,4,0.02
12,2001,6996,26,22,0,4,0.02
13,2545,9026,192,184,0,4,0.02
14,3158,11338,388,375,0,4,0.02
15,3817,13861,778,762,0,4,0.02
16,4518,16556,1248,1224,0,4,0.03
17,5261,19427,2303,2277,0,4,0.04
18,6038,22373,2707,2672,0,5,0.05
19,6831,25459,3880,3841,0,5,0.07
20,7643,28627,6356,6285,1,5,0.13
21,8476,31866,8957,8872,1,5,0.20
22,9647,36177,11956,9550,1,5,0.33
23,10630,39966,18067,13252,1,7,0.63
24,11657,43944,44405,21778,1,8,1.67
25,13251,50004,54025,20643,1,9,1.99
26,17876,67380,75517,28662,1,10,2.89
27,21308,80545,98227,30468,1,11,3.94
28,23888,90484,145380,40127,1,14,7.02
29,26962,102606,267417,44796,1,14,15.69
30,29392,112289,489958,67024,1,19,29.58
31,31796,122052,954129,62222,1,20,69.24
32,34281,132217,1817078,112782,1,28,152.46
33,36837,142722,2344742,99128,1,26,206.38
34,39453,153533,2648955,127499,1,34,242.57
35,42133,164638,2947933,152030,1,39,276.40
36,44867,176031,3147992,143177,1,38,303.36
37,47641,187622,3858450,124864,1,38,394.08
38,50458,199420,4621323,139232,1,42,505.49
39,53310,211417,5018914,184493,1,52,572.85
40,56222,223620,5351068,165723,1,49,618.35
41,59174,236047,5694575,168271,1,50,681.85
42,62164,248690,6236831,200387,1,58,771.84
43,65190,261527,7133658,194597,1,57,921.60
44,68224,274504,8825393,242199,1,70,1210.15
45,71264,287545,9957182,229270,1,68,1424.42
46,74304,300610,11723158,324476,1,91,1795.67
47,77344,313683,13514695,316365,1,93,2189.71
48,80384,326756,15232719,287517,1,83,2552.79
49,83424,339829,17275988,346779,1,102,3074.98
50,86464,352902,18943513,295807,1,90,3595.93
51,89504,365975,18974080,326373,1,98,3600.01
