F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.03
1,1,0,0,0,0,4,0.03
2,14386,42304,0,0,0,6,0.03
3,25555,78330,0,0,0,6,0.04
4,36242,112752,0,0,0,8,0.04
5,47411,148778,0,0,0,9,0.05
6,58098,183200,0,0,0,13,0.05
7,69267,219226,0,0,1,15,0.06
8,79954,253648,0,0,1,16,0.07
9,91123,289674,0,0,1,17,0.07
10,101810,324096,0,0,1,24,0.08
11,112979,360122,0,0,1,25,0.09
12,123666,394544,0,0,1,27,0.10
13,134835,430570,0,0,1,28,0.10
14,145522,464992,0,0,1,30,0.11
15,156691,501018,0,0,1,30,0.12
16,167378,535440,0,0,1,32,0.13
17,178547,571466,0,0,1,33,0.13
18,189234,605888,0,0,1,35,0.14
19,200403,641914,0,0,1,47,0.15
20,211090,676336,0,0,1,48,0.16
21,222259,712362,0,0,2,49,0.17
22,232946,746784,0,0,2,50,0.18
23,244115,782810,0,0,2,52,0.19
24,254802,817232,0,0,2,53,0.20
25,265971,853258,0,0,2,55,0.21
26,276658,887680,0,0,2,57,0.21
27,287827,923706,0,0,2,58,0.22
28,298514,958128,0,0,2,59,0.23
29,309683,994154,0,0,2,60,0.24
30,320370,1028576,0,0,2,61,0.25
31,331539,1064602,0,0,2,63,0.26
32,342226,1099024,0,0,2,64,0.27
33,353395,1135050,0,0,2,66,0.28
34,364082,1169472,0,0,2,66,0.29
35,375251,1205498,0,0,2,68,0.31
36,385938,1239920,0,0,3,69,0.32
37,397107,1275946,0,0,3,71,0.34
38,407794,1310368,0,0,3,94,0.35
39,418963,1346394,0,0,3,96,0.36
40,429650,1380816,0,0,3,96,0.37
41,440819,1416842,0,0,3,98,0.40
42,451506,1451264,0,0,3,99,0.41
43,462675,1487290,0,0,3,101,0.44
44,473362,1521712,0,0,3,102,0.45
45,484531,1557738,0,0,3,103,0.47
46,495218,1592160,0,0,3,104,0.48
47,506387,1628186,0,0,3,105,0.50
48,517074,1662608,0,0,3,107,0.51
49,528243,1698634,0,0,3,108,0.53
