F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.01
1,1,0,0,0,0,4,0.01
2,1,0,0,0,0,4,0.02
3,1,0,0,0,0,4,0.02
4,1,0,0,0,0,4,0.02
5,1,0,0,0,0,4,0.02
6,2635,7540,2,0,0,4,0.02
7,5221,17624,291,288,0,4,0.03
8,8071,29683,1736,1732,0,5,0.11
9,10921,42002,6554,6546,0,7,0.46
10,13771,54321,22904,15371,0,8,2.32
11,16621,66640,71683,21403,0,11,8.29
12,19471,78959,228462,45118,0,18,36.22
13,22321,91278,840305,47159,0,20,170.27
14,25171,103597,2741085,132898,0,46,771.18
15,28021,115916,7892073,73496,0,37,2962.99
16,30871,128235,9142784,194407,0,79,3600.05
