F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.01
1,1,0,0,0,0,4,0.01
2,1,0,0,0,0,4,0.01
3,1,0,0,0,0,4,0.01
4,1,0,0,0,0,4,0.01
5,1,0,0,0,0,4,0.01
6,746,2178,2,1,0,4,0.02
7,1444,4959,72,70,0,4,0.02
8,2214,8206,434,428,0,4,0.02
9,2984,11517,1633,1624,0,4,0.05
10,3754,14828,5346,5332,0,5,0.17
11,4524,18139,14959,10366,0,6,0.54
12,5294,21450,38474,15900,0,8,1.45
13,6064,24761,98958,29638,0,11,3.94
14,6834,28072,260673,46195,0,16,11.13
15,7604,31383,725460,67318,0,23,37.06
16,8374,34694,2103448,92855,0,32,141.81
17,9144,38005,4104968,161398,0,56,347.54
18,9914,41316,9790535,178453,0,68,1065.98
19,10684,44627,24985472,176690,0,82,3600.02
