F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.03
1,1,0,0,0,0,4,0.03
2,1,0,0,0,0,4,0.03
3,1,0,0,0,0,4,0.03
4,5034,17769,0,0,0,4,0.04
5,8561,31334,20,12,0,5,0.04
6,12789,47292,24,15,0,5,0.05
7,18034,67854,29,18,0,6,0.06
8,23942,91453,42,25,0,6,0.07
9,30011,115692,99,75,0,8,0.10
10,36391,141191,137,111,0,9,0.14
11,42963,167509,236,207,0,9,0.20
12,49676,194714,335,305,0,11,0.31
13,56426,222272,547,514,1,14,0.53
14,63195,249884,683,649,1,15,0.78
15,69966,277533,927,889,1,16,1.06
16,76737,305183,1389,1346,1,17,1.64
17,83508,332833,2001,1957,1,19,2.31
18,90279,360483,2568,2522,1,21,2.92
19,97050,388133,3075,3028,1,21,3.49
20,103821,415783,3744,3695,1,29,4.85
21,110592,443433,4364,4311,1,29,5.95
22,117363,471083,5356,5296,1,31,7.93
23,124134,498733,6216,6153,1,34,9.29
24,130905,526383,7288,7223,1,35,11.49
25,137676,554033,8654,8587,1,38,14.11
26,144447,581683,9864,9787,1,40,16.57
27,151218,609333,11503,9468,1,39,20.26
28,157989,636983,13201,11160,1,43,24.37
29,164760,664633,14963,10557,1,41,28.11
30,171531,692283,17050,12640,1,46,33.75
31,178302,719933,19595,12468,1,45,39.15
32,185073,747583,23740,13521,1,44,47.21
33,191844,775233,26579,16357,1,49,54.23
34,198615,802883,30674,17360,1,52,65.31
35,205386,830533,36074,19411,1,62,76.62
36,212157,858183,41429,20522,1,64,89.95
37,218928,885833,50553,25168,1,69,108.46
38,225699,913483,65866,24256,1,63,138.64
39,232470,941133,76368,29099,1,68,165.30
40,239241,968783,91341,31834,1,70,209.44
41,246012,996433,105561,39933,2,82,250.08
42,252783,1024083,130847,43125,2,80,332.54
43,259554,1051733,160639,48395,2,84,432.68
44,266325,1079383,195073,55842,2,85,560.29
45,273096,1107033,235636,56408,2,77,724.59
46,279867,1134683,288943,65608,2,82,1005.19
47,286638,1162333,358358,73993,2,87,1365.82
48,293409,1189983,409678,84935,2,94,1649.42
49,300180,1217633,471639,87809,2,99,2006.42
50,306951,1245283,561271,96655,2,100,2549.68
51,313722,1272933,678912,106846,2,110,3336.73
52,320493,1300583,726318,116475,2,133,3600.34
