F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.02
1,1,0,0,0,0,4,0.02
2,1,0,0,0,0,4,0.02
3,1,0,0,0,0,4,0.02
4,1,0,0,0,0,4,0.02
5,1,0,0,0,0,4,0.02
6,1,0,0,0,0,4,0.02
7,1,0,0,0,0,4,0.02
8,1,0,0,0,0,4,0.02
9,1,0,0,0,0,4,0.02
10,1,0,0,0,0,4,0.02
11,1,0,0,0,0,4,0.02
12,1,0,0,0,0,4,0.02
13,1,0,0,0,0,4,0.02
14,1,0,0,0,0,4,0.02
15,1,0,0,0,0,4,0.02
16,1,0,0,0,0,4,0.02
17,1,0,0,0,0,4,0.02
18,1,0,0,0,1,4,0.02
19,1,0,0,0,1,4,0.02
20,1,0,0,0,1,4,0.02
21,1,0,0,0,1,4,0.02
22,1,0,0,0,1,4,0.02
23,1,0,0,0,1,4,0.02
24,1,0,0,0,1,4,0.02
25,1,0,0,0,1,4,0.02
26,1,0,0,0,1,4,0.02
27,1,0,0,0,1,4,0.02
28,1,0,0,0,1,4,0.02
29,1,0,0,0,1,4,0.02
30,1,0,0,0,1,4,0.02
31,1,0,0,0,1,4,0.02
32,1,0,0,0,1,4,0.02
33,1,0,0,0,1,4,0.02
34,1,0,0,0,1,4,0.02
35,1,0,0,0,1,4,0.02
36,1,0,0,0,1,4,0.02
37,1,0,0,0,1,4,0.02
38,1,0,0,0,1,4,0.02
39,1,0,0,0,1,4,0.02
40,1,0,0,0,1,4,0.02
41,1,0,0,0,1,4,0.02
42,1,0,0,0,1,4,0.02
43,1,0,0,0,1,4,0.02
44,1,0,0,0,1,4,0.02
45,1,0,0,0,1,4,0.02
46,1,0,0,0,1,4,0.02
47,1,0,0,0,1,4,0.02
48,1,0,0,0,1,4,0.02
49,1,0,0,0,1,4,0.02
50,1,0,0,0,1,4,0.02
51,1,0,0,0,1,4,0.02
52,1,0,0,0,1,4,0.02
53,1,0,0,0,1,4,0.02
54,1,0,0,0,2,4,0.02
55,1,0,0,0,2,4,0.02
56,1,0,0,0,2,4,0.02
57,1,0,0,0,2,4,0.02
58,1,0,0,0,2,4,0.02
59,1,0,0,0,2,4,0.02
60,1,0,0,0,2,4,0.02
61,1,0,0,0,2,4,0.02
62,1,0,0,0,2,4,0.02
63,1,0,0,0,2,4,0.02
64,1,0,0,0,2,4,0.02
65,1,0,0,0,2,4,0.02
66,1,0,0,0,2,4,0.02
67,1,0,0,0,2,4,0.02
68,1,0,0,0,2,4,0.02
69,1,0,0,0,2,4,0.02
70,1,0,0,0,2,4,0.02
71,1,0,0,0,2,4,0.02
72,1,0,0,0,2,4,0.02
73,1,0,0,0,2,4,0.02
74,1,0,0,0,2,4,0.02
75,1,0,0,0,2,4,0.02
76,1,0,0,0,2,4,0.02
