F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.02
1,1,0,0,0,0,0,0.02
2,2400,6981,1,0,0,0,0.02
3,4330,13319,2,0,0,0,0.02
4,5824,17965,3,0,0,0,0.02
5,7758,24321,4,0,0,0,0.03
6,9252,28967,5,0,0,0,0.03
7,11185,35319,6,0,0,0,0.03
8,12679,39965,7,0,0,0,0.04
9,14612,46317,8,0,0,0,0.04
10,16106,50963,9,0,0,0,0.04
11,18039,57315,10,0,0,0,0.04
12,19533,61961,11,0,0,0,0.05
13,21466,68313,12,0,0,0,0.05
14,22960,72959,13,0,0,0,0.05
15,24893,79311,14,0,0,0,0.06
16,26387,83957,15,0,0,0,0.06
17,28320,90309,16,0,0,0,0.06
18,29814,94955,17,0,0,0,0.07
19,31747,101307,18,0,0,0,0.07
20,33241,105953,19,0,0,0,0.07
21,35174,112305,20,0,0,0,0.08
22,36668,116951,21,0,0,0,0.08
23,38601,123303,22,0,0,0,0.08
24,40095,127949,23,0,0,0,0.09
25,42028,134301,24,0,0,0,0.09
26,43522,138947,25,0,0,0,0.09
27,45455,145299,26,0,0,0,0.10
28,46949,149945,27,0,0,0,0.10
29,48882,156297,28,0,0,0,0.10
30,50376,160943,29,0,0,0,0.11
31,52309,167295,30,0,0,0,0.11
32,53803,171941,31,0,0,0,0.11
33,55736,178293,32,0,0,0,0.12
34,57230,182939,33,0,0,0,0.12
35,59163,189291,34,0,0,0,0.13
36,60657,193937,35,0,0,0,0.14
37,62590,200289,36,0,0,0,0.15
38,64084,204935,37,0,0,0,0.15
39,66017,211287,38,0,0,0,0.16
40,67511,215933,39,0,1,0,0.16
41,69444,222285,40,0,1,0,0.17
42,70938,226931,41,0,1,0,0.17
43,72871,233283,42,0,1,0,0.18
44,74365,237929,43,0,1,0,0.18
45,76298,244281,44,0,1,0,0.19
46,77792,248927,45,0,1,0,0.20
47,79725,255279,51,5,1,0,0.21
48,81219,259925,52,5,1,0,0.21
49,83152,266277,63,15,1,0,0.23
50,84646,270923,64,15,1,0,0.23
51,86579,277275,127,77,1,0,0.24
52,88073,281921,128,77,1,0,0.25
53,90006,288273,221,169,1,0,0.26
54,91500,292919,222,169,1,0,0.26
55,93433,299271,395,341,1,0,0.29
56,94927,303917,396,341,1,0,0.29
57,96860,310269,553,497,1,0,0.31
58,98354,314915,554,497,1,0,0.31
59,100287,321267,760,702,1,0,0.34
60,101781,325913,761,702,1,0,0.34
61,103714,332265,954,894,1,0,0.38
62,105208,336911,955,894,1,0,0.38
63,107141,343263,1140,1078,1,0,0.41
64,108635,347909,1141,1078,1,0,0.41
