F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.05
1,1,0,0,0,0,0,0.05
2,1,0,0,0,0,0,0.05
3,1,0,0,0,0,0,0.05
4,1,0,0,0,0,0,0.05
5,1,0,0,0,1,0,0.05
6,1,0,0,0,1,0,0.05
7,1,0,0,0,1,0,0.05
8,1,0,0,0,1,0,0.05
9,1,0,0,0,1,0,0.05
10,1,0,0,0,1,0,0.06
11,16917,69878,2345,1348,1,0,0.13
12,20301,82984,10395,6596,1,0,0.42
13,43663,183557,122451,30610,1,0,6.84
14,48165,201909,701905,109923,1,0,43.28
15,69700,296784,2975017,186667,1,0,300.28
16,74388,315988,4466197,198033,2,0,475.70
17,96947,415248,7125840,330729,2,0,972.35
18,101657,434598,9440462,419569,2,0,1440.52
19,124230,534054,13547969,489402,2,0,2406.69
20,128940,553400,17225354,576056,2,0,3136.94
