F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.03
1,1,0,0,0,0,0,0.03
2,1,0,0,0,0,0,0.03
3,1,0,0,0,0,0,0.03
4,1,0,0,0,0,0,0.03
5,1,0,0,0,0,0,0.03
6,1,0,0,0,0,0,0.03
7,1,0,0,0,0,0,0.03
8,1,0,0,0,0,0,0.03
9,1,0,0,0,0,0,0.03
10,1,0,0,0,0,0,0.03
11,4571,16351,1,0,0,0,0.04
12,7056,26821,2,0,0,0,0.04
13,10026,39743,106,100,1,0,0.06
14,14090,57731,337,326,1,0,0.08
15,19311,80972,1254,1219,1,0,0.15
16,24461,104299,3152,2128,1,0,0.26
17,30011,129166,7525,3691,1,0,0.60
18,35451,153813,17986,9167,1,0,1.54
19,40905,178520,35855,19623,1,0,3.53
20,46361,203237,57470,19126,1,0,7.02
21,51825,227982,97447,27677,1,0,14.34
22,57289,252727,149539,37863,1,0,23.84
23,62753,277472,291796,66249,1,0,49.12
24,68217,302217,631106,105008,1,0,120.10
25,73681,326962,1516294,179085,1,0,361.40
26,79145,351707,3672794,280303,1,0,1123.82
