F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.02
1,1,0,0,0,0,0,0.02
2,3424,10424,1,0,0,0,0.02
3,5750,18386,2,0,0,0,0.03
4,8076,26348,6,3,0,0,0.03
5,10402,34310,8,4,0,0,0.04
6,12728,42272,15,10,0,0,0.04
7,15054,50234,17,11,0,0,0.05
8,17380,58196,94,87,0,0,0.06
9,19706,66158,100,92,0,0,0.06
10,22032,74120,609,600,0,0,0.11
11,24358,82082,611,601,0,0,0.12
12,26684,90044,2441,1447,0,0,0.36
13,29010,98006,2445,1450,0,0,0.37
14,31336,105968,6738,2942,0,0,1.37
15,33662,113930,6740,2943,0,0,1.38
16,35988,121892,18979,10186,0,0,4.73
17,38314,129854,18981,10187,0,0,4.73
18,40640,137816,48008,21927,0,0,14.85
19,42966,145778,48038,21956,0,0,14.86
20,45292,153740,99300,28125,0,0,38.30
21,47618,161702,99323,28147,0,0,38.33
22,49944,169664,213803,46227,0,0,102.90
23,52270,177626,213891,46314,0,0,102.95
24,54596,185588,455848,65659,0,0,255.08
25,56922,193550,455860,65670,0,0,255.10
26,59248,201512,955482,122892,0,0,616.22
27,61574,209474,955486,122895,0,0,616.23
28,63900,217436,1537947,96554,0,0,1077.40
29,66226,225398,1538253,96859,0,0,1077.58
30,68552,233360,2048513,142128,0,0,1486.02
31,70878,241322,2048520,142134,0,0,1486.03
32,73204,249284,2693913,143734,0,0,2037.88
33,75530,257246,2693917,143737,0,0,2037.89
34,77856,265208,3606797,187234,0,0,2925.48
35,80182,273170,3606820,187256,0,0,2925.52
