F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.06
1,1,0,0,0,0,0,0.06
2,36413,120254,1,0,0,0,0.10
3,60726,205902,2,0,1,0,0.14
4,84452,288960,3,0,1,0,0.18
5,108791,374717,4,0,1,0,0.21
6,132520,457820,5,0,1,0,0.25
7,156859,543577,6,0,1,0,0.29
8,180588,626680,7,0,1,0,0.32
9,204927,712437,8,0,1,0,0.36
10,228656,795540,9,0,1,0,0.40
11,252995,881297,10,0,2,0,0.43
12,276724,964400,11,0,2,0,0.47
13,301063,1050157,12,0,2,0,0.50
14,324792,1133260,13,0,2,0,0.54
15,349131,1219017,14,0,2,0,0.57
16,372860,1302120,15,0,2,0,0.61
17,397199,1387877,16,0,2,0,0.65
18,420928,1470980,17,0,3,0,0.69
19,445267,1556737,18,0,3,0,0.73
20,468996,1639840,19,0,3,0,0.77
21,493335,1725597,20,0,3,0,0.80
22,517064,1808700,21,0,3,0,0.84
23,541403,1894457,22,0,3,0,0.87
24,565132,1977560,23,0,3,0,0.91
25,589471,2063317,24,0,3,0,0.95
26,613200,2146420,25,0,4,0,0.98
27,637539,2232177,26,0,4,0,1.02
28,661268,2315280,27,0,4,0,1.06
29,685607,2401037,28,0,4,0,1.10
30,709336,2484140,29,0,4,0,1.14
31,733675,2569897,30,0,4,0,1.18
32,757404,2653000,31,0,4,0,1.21
33,781743,2738757,32,0,5,0,1.25
34,805472,2821860,33,0,5,0,1.29
35,829811,2907617,34,0,5,0,1.39
36,853540,2990720,35,0,5,0,1.43
37,877879,3076477,36,0,5,0,1.49
38,901608,3159580,37,0,5,0,1.53
39,925947,3245337,38,0,5,0,1.61
40,949676,3328440,39,0,5,0,1.65
41,974015,3414197,40,0,6,0,1.71
42,997744,3497300,41,0,6,0,1.74
43,1022083,3583057,42,0,6,0,1.80
44,1045812,3666160,43,0,6,0,1.84
45,1070151,3751917,44,0,6,0,1.92
46,1093880,3835020,45,0,6,0,1.95
47,1118219,3920777,46,0,6,0,2.01
48,1141948,4003880,47,0,7,0,2.05
49,1166287,4089637,102,54,7,0,2.53
50,1190016,4172740,103,54,7,0,2.57
51,1214355,4258497,104,54,7,0,2.63
52,1238084,4341600,105,54,7,0,2.67
53,1262423,4427357,189,137,7,0,2.78
54,1286152,4510460,190,137,7,0,2.82
55,1310491,4596217,191,137,8,0,2.88
56,1334220,4679320,192,137,8,0,2.92
57,1358559,4765077,432,376,8,0,3.10
58,1382288,4848180,433,376,8,0,3.13
59,1406627,4933937,434,376,8,0,3.21
60,1430356,5017040,435,376,8,0,3.24
61,1454695,5102797,745,685,8,0,3.60
62,1478424,5185900,746,685,8,0,3.65
63,1502763,5271657,747,685,9,0,3.74
64,1526492,5354760,748,685,9,0,3.80
65,1550831,5440517,1089,1025,9,0,4.27
66,1574560,5523620,1090,1025,9,0,4.32
67,1598899,5609377,1091,1025,9,0,4.42
68,1622628,5692480,1092,1025,9,0,4.47
69,1646967,5778237,1832,1764,9,0,6.54
70,1670696,5861340,1833,1764,10,0,6.57
71,1695035,5947097,1834,1764,10,0,6.64
72,1718764,6030200,1835,1764,10,0,6.68
73,1743103,6115957,3219,2208,10,0,8.51
74,1766832,6199060,3220,2208,10,0,8.56
75,1791171,6284817,3221,2208,10,0,8.66
76,1814900,6367920,3222,2208,10,0,8.71
77,1839239,6453677,4265,3250,10,0,11.43
78,1862968,6536780,4266,3250,11,0,11.46
79,1887307,6622537,4267,3250,11,0,11.53
80,1911036,6705640,4268,3250,11,0,11.57
81,1935375,6791397,8207,4410,11,0,24.24
82,1959104,6874500,8208,4410,11,0,24.29
83,1983443,6960257,8209,4410,11,0,24.39
84,2007172,7043360,8210,4410,11,0,24.44
85,2031511,7129117,19112,10326,12,0,67.26
86,2055240,7212220,19113,10326,12,0,67.30
87,2079579,7297977,19114,10326,12,0,67.38
88,2103308,7381080,19115,10326,12,0,67.43
89,2127647,7466837,45566,19487,12,0,202.67
90,2151376,7549940,45567,19487,12,0,202.70
91,2175715,7635697,45568,19487,12,0,202.78
92,2199444,7718800,45569,19487,12,0,202.82
93,2223783,7804557,124370,32989,13,0,577.90
94,2247512,7887660,124371,32989,13,0,577.95
95,2271851,7973417,124372,32989,13,0,578.07
96,2295580,8056520,124373,32989,13,0,578.11
97,2319919,8142277,384323,78737,13,0,2064.40
98,2343648,8225380,384324,78737,13,0,2064.46
99,2367987,8311137,384325,78737,13,0,2064.57
100,2391716,8394240,384326,78737,14,0,2064.62
