F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.03
1,1,0,0,0,0,0,0.03
2,1,0,0,0,0,0,0.03
3,1,0,0,0,0,0,0.03
4,1,0,0,0,0,0,0.03
5,1,0,0,0,0,0,0.03
6,1,0,0,0,0,0,0.03
7,1,0,0,0,0,0,0.03
8,1,0,0,0,0,0,0.03
9,1,0,0,0,0,0,0.03
10,1,0,0,0,0,0,0.03
11,4578,16384,1,0,0,0,0.04
12,7063,26854,78,72,0,0,0.05
13,10035,39784,194,186,1,0,0.06
14,14102,57780,516,490,1,0,0.09
15,19324,81047,1480,1444,1,0,0.18
16,24475,104378,3868,2851,1,0,0.39
17,30026,129240,6897,5871,1,0,0.74
18,35467,153891,15495,10673,1,0,1.60
19,40922,178602,27890,9001,1,0,3.11
20,46379,203323,50534,20900,1,0,6.62
21,51844,228072,81427,24136,1,0,11.55
22,57309,252821,154623,35465,1,0,24.61
23,62774,277570,278522,74846,1,0,49.97
24,68239,302319,537616,94714,1,0,104.35
25,73704,327068,1177705,125124,1,0,273.42
26,79169,351817,2623165,167289,1,0,748.11
27,84634,376566,6559423,275932,1,0,2383.89
