F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.02
1,1,0,0,0,0,0,0.02
2,1,0,0,0,0,0,0.02
3,1,0,0,0,0,0,0.02
4,586,2134,1,0,0,0,0.02
5,1922,8387,14,12,0,0,0.03
6,3478,15859,100,83,0,0,0.03
7,5152,23947,448,396,0,0,0.05
8,7039,32892,1034,820,0,0,0.08
9,9087,42780,1741,1314,0,0,0.12
10,11135,52668,2510,1270,0,0,0.16
11,13183,62556,4364,2875,0,0,0.29
12,15231,72444,6723,5042,0,0,0.48
13,17279,82332,9999,4643,0,0,0.78
14,19327,92220,13597,7270,0,0,1.12
15,21375,102108,19917,6914,0,0,1.83
16,23423,111996,30793,16410,0,0,3.24
17,25471,121884,47656,21910,0,0,5.65
18,27519,131772,84248,27406,0,0,11.91
19,29567,141660,134857,37163,0,0,21.14
20,31615,151548,218505,40220,0,0,39.70
21,33663,161436,362850,81736,0,0,72.17
22,35711,171324,572751,69481,0,0,118.82
23,37759,181212,942776,82430,0,0,212.19
24,39807,191100,1492726,99644,0,0,361.53
25,41855,200988,2282687,125241,0,0,592.57
26,43903,210876,3710635,222616,0,0,1091.90
27,45951,220764,5711721,252548,0,0,1844.39
28,47999,230652,7963500,300908,0,0,2853.97
