F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.03
1,1,0,0,0,0,0,0.03
2,1,0,0,0,0,0,0.03
3,1,0,0,0,0,0,0.04
4,5034,17769,0,0,0,0,0.04
5,8561,31334,16,13,0,0,0.05
6,12789,47768,23,17,0,0,0.07
7,18034,68566,30,21,0,0,0.08
8,23942,92224,74,49,0,0,0.12
9,30011,116661,130,100,0,0,0.17
10,36391,142212,197,123,0,0,0.24
11,42963,168553,323,205,0,0,0.38
12,49676,195758,437,276,0,0,0.55
13,56426,223316,758,541,1,0,0.78
14,63195,250928,1175,874,1,0,1.18
15,69966,278577,1379,958,1,0,1.44
16,76737,306227,1850,1328,1,0,1.92
17,83508,333877,2333,1134,1,0,2.74
18,90279,361527,2712,1330,1,0,3.48
19,97050,389177,3108,1553,1,0,4.36
20,103821,416827,3363,1642,1,0,4.88
21,110592,444477,3800,1968,1,0,5.90
22,117363,472127,4813,2820,1,0,7.95
23,124134,499777,5498,3209,1,0,9.99
24,130905,527427,6689,4070,1,0,13.18
25,137676,555077,7636,4529,1,0,16.00
26,144447,582727,9210,4061,1,0,18.61
27,151218,610377,10431,4937,1,0,21.52
28,157989,638027,11875,5763,1,0,25.41
29,164760,665677,13252,6587,1,0,29.55
30,171531,693327,15100,7885,1,0,33.81
31,178302,720977,17262,9236,1,0,41.13
32,185073,748627,20220,7695,1,0,50.43
33,191844,776277,23010,9928,1,0,56.37
34,198615,803927,25769,11594,1,0,64.56
35,205386,831577,31398,16211,1,0,78.95
36,212157,859227,34972,17933,1,0,89.51
37,218928,886877,40695,16895,1,0,102.13
38,225699,914527,47724,22006,1,0,122.80
39,232470,942177,54934,26131,1,0,145.52
40,239241,969827,65949,27027,1,0,180.53
41,246012,997477,76285,33494,2,0,222.63
42,252783,1025127,88487,31148,2,0,274.47
43,259554,1052777,105720,43990,2,0,352.58
44,266325,1080427,129141,48121,2,0,453.88
45,273096,1108077,160160,52368,2,0,591.13
46,279867,1135727,193374,54015,2,0,736.44
47,286638,1163377,224937,75438,2,0,892.00
48,293409,1191027,267445,87008,2,0,1085.91
49,300180,1218677,324431,102995,2,0,1359.85
50,306951,1246327,379547,111121,2,0,1637.87
51,313722,1273977,475897,110188,2,0,2093.03
52,320493,1301627,575140,142846,2,0,2561.26
53,327264,1329277,660467,101627,2,0,2995.41
