F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.01
1,1,0,0,0,0,0,0.01
2,3422,10416,1,0,0,0,0.02
3,5747,18374,2,0,0,0,0.02
4,8072,26332,6,3,0,0,0.02
5,10397,34290,8,4,0,0,0.03
6,12722,42248,15,10,0,0,0.03
7,15047,50206,17,11,0,0,0.04
8,17372,58164,84,77,0,0,0.05
9,19697,66122,87,79,0,0,0.05
10,22022,74080,566,557,0,0,0.11
11,24347,82038,569,559,0,0,0.12
12,26672,89996,2297,1289,0,0,0.35
13,28997,97954,2301,1292,0,0,0.36
14,31322,105912,6627,2826,0,0,1.31
15,33647,113870,6692,2890,0,0,1.33
16,35972,121828,19233,10439,0,0,4.78
17,38297,129786,19243,10448,0,0,4.79
18,40622,137744,49346,23259,0,0,15.98
19,42947,145702,49353,23265,0,0,15.99
20,45272,153660,95274,24097,0,0,34.24
21,47597,161618,95279,24101,0,0,34.24
22,49922,169576,219562,51980,0,0,86.50
23,52247,177534,219575,51992,0,0,86.51
24,54572,185492,505006,68618,0,0,251.70
25,56897,193450,505056,68667,0,0,251.74
26,59222,201408,1057099,87912,0,0,631.83
27,61547,209366,1059350,90162,0,0,632.87
28,63872,217324,1831849,119266,0,0,1258.11
29,66197,225282,1831887,119303,0,0,1258.14
30,68522,233240,2712805,162626,0,0,2025.77
31,70847,241198,2712835,162655,0,0,2025.81
32,73172,249156,3894385,203009,0,0,3182.73
33,75497,257114,3894402,203025,0,0,3182.75
