F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.01
1,1,0,0,0,0,0,0.01
2,1,0,0,0,0,0,0.01
3,1,0,0,0,0,0,0.01
4,1,0,0,0,0,0,0.01
5,1,0,0,0,0,0,0.01
6,746,2178,2,1,0,0,0.01
7,1444,4886,69,65,0,0,0.01
8,2214,8128,438,430,0,0,0.02
9,2984,11439,1610,1586,0,0,0.05
10,3754,14750,5149,4094,0,0,0.13
11,4524,18061,14891,6036,0,0,0.41
12,5294,21372,37614,11426,0,0,1.13
13,6064,24683,94234,22857,0,0,3.48
14,6834,27994,234959,36684,0,0,10.07
15,7604,31305,575059,89757,0,0,27.54
16,8374,34616,1252540,136270,0,0,68.74
17,9144,37927,2768045,217827,0,0,171.49
18,9914,41238,5866206,325592,0,0,419.91
19,10684,44549,14641190,504977,0,0,1285.46
20,11454,47860,28876797,679572,0,0,2974.03
