F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.01
1,1,0,0,0,0,0,0.01
2,1,0,0,0,0,0,0.01
3,1,0,0,0,0,0,0.01
4,1,0,0,0,0,0,0.01
5,1,0,0,0,0,0,0.01
6,2635,7540,2,1,0,0,0.02
7,5221,17624,282,278,0,0,0.03
8,8071,29683,1576,1567,0,0,0.12
9,10921,42002,6347,5338,0,0,0.51
10,13771,54321,20785,11951,0,0,1.88
11,16621,66640,63944,25406,0,0,6.30
12,19471,78959,183247,43623,0,0,21.10
13,22321,91278,448197,57981,0,0,59.82
14,25171,103597,1098538,129300,0,0,172.04
15,28021,115916,2587925,151593,0,0,435.62
16,30871,128235,5954662,243088,0,0,1069.09
17,33721,140554,12042125,486946,0,0,2175.98
