F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.04
1,1,0,0,0,0,0,0.04
2,10904,29412,1,0,0,0,0.05
3,19521,57720,2,0,0,0,0.07
4,26357,78184,3,0,0,0,0.08
5,35325,107839,4,0,0,0,0.10
6,42302,128879,5,0,0,0,0.11
7,51435,159252,6,0,0,0,0.13
8,58412,180292,7,0,1,0,0.14
9,67571,210783,8,0,1,0,0.16
10,74548,231823,9,0,1,0,0.18
11,83727,262426,10,0,1,0,0.20
12,90704,283466,11,0,1,0,0.21
13,99879,314065,12,0,1,0,0.23
14,106856,335105,13,0,1,0,0.25
15,116031,365704,14,0,1,0,0.27
16,123008,386744,15,0,1,0,0.28
17,132183,417343,16,0,1,0,0.29
18,139160,438383,17,0,1,0,0.31
19,148335,468982,18,0,1,0,0.33
20,155312,490022,19,0,1,0,0.34
21,164487,520621,20,0,1,0,0.37
22,171464,541661,21,0,1,0,0.38
23,180639,572260,22,0,1,0,0.40
24,187616,593300,23,0,1,0,0.42
25,196791,623899,24,0,1,0,0.44
26,203768,644939,25,0,2,0,0.46
27,212943,675538,26,0,2,0,0.48
28,219920,696578,27,0,2,0,0.50
29,229095,727177,28,0,2,0,0.53
30,236072,748217,29,0,2,0,0.55
31,245247,778816,30,0,2,0,0.57
32,252224,799856,31,0,2,0,0.59
33,261399,830455,32,0,2,0,0.61
34,268376,851495,33,0,2,0,0.63
35,277551,882094,34,0,2,0,0.66
36,284528,903134,35,0,2,0,0.67
37,293703,933733,36,0,2,0,0.70
38,300680,954773,37,0,2,0,0.72
39,309855,985372,38,0,2,0,0.74
40,316832,1006412,39,0,2,0,0.76
41,326007,1037011,40,0,2,0,0.81
42,332984,1058051,41,0,2,0,0.83
43,342159,1088650,42,0,2,0,0.86
44,349136,1109690,43,0,3,0,0.88
45,358311,1140289,53,9,3,0,0.93
46,365288,1161329,54,9,3,0,0.95
47,374463,1191928,428,381,3,0,1.74
48,381440,1212968,429,381,3,0,1.75
49,390615,1243567,1286,1237,3,0,2.14
50,397592,1264607,1287,1237,3,0,2.15
51,406767,1295206,4272,3251,3,0,3.84
52,413744,1316246,4273,3251,3,0,3.85
53,422919,1346845,11182,7373,3,0,8.29
54,429896,1367885,11183,7373,3,0,8.30
55,439071,1398484,24840,8646,3,0,20.47
56,446048,1419524,24841,8646,3,0,20.49
57,455223,1450123,50594,24516,3,0,45.37
58,462200,1471163,50595,24516,3,0,45.39
59,471375,1501762,95860,24694,3,0,91.44
60,478352,1522802,95861,24694,3,0,91.45
61,487527,1553401,197122,29526,3,0,213.46
62,494504,1574441,197123,29526,4,0,213.47
63,503679,1605040,396245,49662,4,0,474.20
64,510656,1626080,396246,49662,4,0,474.22
65,519831,1656679,682291,91706,4,0,873.11
66,526808,1677719,682292,91706,4,0,873.13
67,535983,1708318,1150882,109494,4,0,1632.32
68,542960,1729358,1150883,109494,4,0,1632.33
69,552135,1759957,1671040,141878,4,0,2499.90
70,559112,1780997,1671041,141878,4,0,2499.91
