F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.01
1,1,0,0,0,0,0,0.01
2,1,0,0,0,0,0,0.02
3,1,0,0,0,0,0,0.02
4,1,0,0,0,0,0,0.02
5,821,2305,1,0,0,0,0.02
6,1716,5540,2,0,0,0,0.02
7,2836,9798,4,1,0,0,0.02
8,4008,14329,17,13,0,0,0.02
9,5244,19156,91,86,0,0,0.03
10,6588,24415,345,339,0,0,0.04
11,7951,29790,1471,1461,0,0,0.09
12,9385,35522,2455,1451,0,0,0.14
13,10831,41310,3350,2345,0,0,0.19
14,12282,47121,4810,3801,0,0,0.27
15,13733,52932,5880,4866,0,0,0.33
16,15184,58743,7926,4121,0,0,0.46
17,16635,64554,10076,6258,0,0,0.61
18,18086,70365,14432,10605,0,0,0.92
19,19537,76176,20725,10415,0,0,1.48
20,20988,81987,25605,15264,0,0,1.93
21,22439,87798,31596,12873,0,0,2.42
22,23890,93609,40115,21388,0,0,3.07
23,25341,99420,48689,16933,0,0,3.78
24,26792,105231,57530,25773,0,0,4.61
25,28243,111042,67354,21387,0,0,5.70
26,29694,116853,79632,33661,0,0,6.93
27,31145,122664,89679,24164,0,0,8.12
28,32596,128475,102595,37079,0,0,9.65
29,34047,134286,114332,28351,0,0,10.84
30,35498,140097,131330,45338,0,0,12.62
31,36949,145908,144351,58317,0,0,14.04
32,38400,151719,154703,41717,0,0,15.30
33,39851,157530,165170,52172,0,0,16.26
34,41302,163341,177939,64925,0,0,17.53
35,42753,169152,187117,42658,0,0,18.81
36,44204,174963,195732,51258,0,0,19.91
37,45655,180774,206282,61771,0,0,21.12
38,47106,186585,217192,71991,0,0,22.35
39,48557,192396,231099,51078,0,0,23.94
40,50008,198207,242975,62822,0,0,24.88
41,51459,204018,254875,74715,0,0,25.98
42,52910,209829,266482,86319,0,0,27.29
43,54361,215640,277330,97157,0,0,28.42
44,55812,221451,290046,71046,0,0,30.15
45,57263,227262,301723,82721,0,0,31.76
46,58714,233073,309972,90968,0,0,32.62
47,60165,238884,318295,99290,0,0,33.61
48,61616,244695,331245,112191,0,0,35.21
49,63067,250506,343824,81598,0,0,36.79
50,64518,256317,353561,91333,0,0,37.91
51,65969,262128,363490,101259,0,0,38.91
52,67420,267939,376924,114692,0,0,40.48
53,68871,273750,386746,124512,0,0,41.73
54,70322,279561,401415,92354,0,0,43.54
55,71773,285372,414624,105561,0,0,45.24
56,73224,291183,425980,116916,0,0,46.70
57,74675,296994,436691,127619,0,0,48.24
58,76126,302805,450736,141659,1,0,50.37
59,77577,308616,464296,104607,1,0,52.01
60,79028,314427,476791,116621,1,0,53.69
61,80479,320238,487577,127389,1,0,55.36
62,81930,326049,499802,139316,1,0,57.13
63,83381,331860,509760,149268,1,0,58.81
64,84832,337671,519558,159061,1,0,60.13
65,86283,343482,528450,114097,1,0,60.98
66,87734,349293,539479,125122,1,0,62.05
67,89185,355104,552150,137792,1,0,63.46
68,90636,360915,567580,153218,1,0,65.69
69,92087,366726,578734,164370,1,0,66.96
70,93538,372537,586585,172219,1,0,68.03
71,94989,378348,601215,128976,1,0,69.66
72,96440,384159,614197,141956,1,0,71.17
73,97891,389970,628105,155863,1,0,72.91
74,99342,395781,641175,168930,1,0,74.78
75,100793,401592,652168,179913,1,0,76.46
76,102244,407403,661903,189646,1,0,77.82
77,103695,413214,676605,142511,1,0,79.66
78,105146,419025,690001,155898,1,0,81.45
79,106597,424836,702254,167325,1,0,82.97
80,108048,430647,713495,178524,1,0,84.58
81,109499,436458,725687,190705,1,0,86.24
82,110950,442269,736999,202004,1,0,87.94
83,112401,448080,752230,151812,1,0,90.36
84,113852,453891,763779,163360,1,0,91.76
85,115303,459702,777132,176712,1,0,93.61
86,116754,465513,789129,188707,1,0,94.84
87,118205,471324,798190,197766,1,0,95.89
88,119656,477135,808130,207704,1,0,97.36
89,121107,482946,822307,221877,1,0,99.40
90,122558,488757,831108,230411,1,0,100.64
91,124009,494568,845877,176259,1,0,102.48
92,125460,500379,854859,184548,1,0,103.55
93,126911,506190,867756,197395,1,0,105.05
94,128362,512001,876352,205965,1,0,105.92
95,129813,517812,901543,230616,1,0,108.24
96,131264,523623,911898,240947,1,0,109.58
97,132715,529434,924668,181266,1,0,111.19
98,134166,535245,939610,196194,1,0,112.57
99,135617,541056,951574,208154,1,0,113.92
100,137068,546867,961439,218009,1,0,115.01
101,138519,552678,975449,232018,1,0,116.47
102,139970,558489,986409,242966,1,0,117.62
103,141421,564300,994124,250680,1,0,118.41
104,142872,570111,1005878,262413,1,0,119.63
105,144323,575922,1017394,273924,1,0,120.95
106,145774,581733,1027559,209880,1,0,122.02
107,147225,587544,1038391,220708,1,0,123.14
108,148676,593355,1048970,231286,1,0,124.17
109,150127,599166,1068453,250767,1,0,126.04
110,151578,604977,1087725,270035,1,0,127.92
111,153029,610788,1098225,280534,1,0,129.42
112,154480,616599,1108069,290376,1,0,130.56
113,155931,622410,1121792,222248,1,0,132.30
114,157382,628221,1136463,236918,1,0,134.04
115,158833,634032,1148012,248465,1,0,135.41
116,160284,639843,1160843,261265,1,0,137.96
117,161735,645654,1171410,271382,1,0,139.48
118,163186,651465,1189958,289903,1,0,142.31
119,164637,657276,1200666,300605,1,0,143.81
120,166088,663087,1220440,320361,1,0,146.62
121,167539,668898,1232663,246905,1,0,148.60
122,168990,674709,1252254,266495,1,0,151.69
123,170441,680520,1261760,275999,1,0,152.74
124,171892,686331,1271738,285976,1,0,153.76
125,173343,692142,1287297,301534,1,0,156.04
126,174794,697953,1318996,333232,1,0,160.71
127,176245,703764,1386575,310494,1,0,167.39
128,177696,709575,1396557,320467,1,0,168.66
129,179147,715386,1439497,363404,1,0,173.36
130,180598,721197,1450149,280524,1,0,174.97
131,182049,727008,1461439,291813,1,0,176.46
132,183500,732819,1473009,303378,1,0,177.78
133,184951,738630,1488242,318597,1,0,180.58
134,186402,744441,1498906,329258,1,0,182.05
135,187853,750252,1511873,342215,1,0,183.75
136,189304,756063,1521631,351972,1,0,185.17
137,190755,761874,1534080,363246,1,0,187.06
138,192206,767685,1543070,372235,1,0,188.29
139,193657,773496,1555976,384473,1,0,190.31
140,195108,779307,1569190,309092,1,0,192.95
141,196559,785118,1583091,322667,1,0,195.53
142,198010,790929,1595851,335416,1,0,197.45
143,199461,796740,1605354,344918,1,0,198.81
144,200912,802551,1631289,370835,1,0,203.04
145,202363,808362,1649240,388783,1,0,205.81
146,203814,814173,1662363,401905,1,0,208.04
147,205265,819984,1676330,415870,1,0,210.29
148,206716,825795,1691376,330444,1,0,212.72
149,208167,831606,1703524,342588,1,0,214.07
150,209618,837417,1720440,359500,1,0,217.30
151,211069,843228,1740120,379173,1,0,220.32
152,212520,849039,1752198,391241,1,0,221.86
153,213971,854850,1765710,404749,1,0,223.84
154,215422,860661,1775960,414998,1,0,225.46
155,216873,866472,1789012,428047,1,0,227.50
156,218324,872283,1799763,438797,1,0,229.10
157,219775,878094,1815206,351446,1,0,232.28
158,221226,883905,1826393,362631,1,0,233.93
159,222677,889716,1837999,374235,1,0,235.53
160,224128,895527,1847401,383636,1,0,236.95
161,225579,901338,1869476,405701,1,0,240.49
162,227030,907149,1894648,430311,1,0,244.55
163,228481,912960,1904963,440625,1,0,246.20
164,229932,918771,1912233,447705,1,0,247.38
165,231383,924582,1922041,457512,1,0,248.76
166,232834,930393,1934153,469611,1,0,252.20
167,234285,936204,1950341,378329,1,0,255.13
168,235736,942015,1957603,385590,1,0,256.07
169,237187,947826,1968873,396856,1,0,257.64
170,238638,953637,1979935,407917,1,0,259.01
171,240089,959448,1993885,421864,1,0,261.45
172,241540,965259,2011801,439776,1,0,264.41
173,242991,971070,2020667,448641,1,0,265.83
174,244442,976881,2126228,443851,2,0,273.55
175,245893,982692,2139369,456989,2,0,274.80
176,247344,988503,2160057,477653,2,0,278.26
177,248795,994314,2173016,490609,2,0,280.86
178,250246,1000125,2182784,500376,2,0,282.43
179,251697,1005936,2191084,508659,2,0,283.99
180,253148,1011747,2202538,520112,2,0,285.69
181,254599,1017558,2215837,533410,2,0,287.50
182,256050,1023369,2224842,430490,2,0,289.14
183,257501,1029180,2238333,443973,2,0,291.45
184,258952,1034991,2245327,450966,2,0,292.29
185,260403,1040802,2254477,460113,2,0,293.59
186,261854,1046613,2262842,468477,2,0,294.73
187,263305,1052424,2273600,479232,2,0,296.82
