F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.14
1,4173,5307,1,0,0,0,0.15
2,51295,178242,2,0,1,0,0.25
3,98417,351177,4,1,1,0,0.37
4,145539,524112,10,6,1,0,0.48
5,192661,697047,213,208,1,0,0.70
6,239783,869982,465,459,1,0,0.94
7,286905,1042917,937,929,2,0,1.22
8,334027,1215852,1384,1375,2,0,1.51
9,381149,1388787,1798,1788,2,0,1.99
10,428271,1561722,2265,1276,2,0,2.57
11,475393,1734657,2995,2005,2,0,3.49
12,522515,1907592,3839,2848,3,0,4.74
13,569637,2080527,4526,3534,3,0,6.03
14,616759,2253462,5846,4853,3,0,7.74
15,663881,2426397,6865,5871,3,0,8.95
16,711003,2599332,8781,4234,3,0,11.74
17,758125,2772267,10281,5733,4,0,16.62
18,805247,2945202,12083,7532,4,0,20.36
19,852369,3118137,13661,9109,4,0,24.65
20,899491,3291072,16309,11756,4,0,32.76
21,946613,3464007,18533,13979,4,0,38.60
22,993735,3636942,21445,9521,5,0,50.15
23,1040857,3809877,24138,12212,5,0,58.73
24,1087979,3982812,26579,14652,5,0,68.64
25,1135101,4155747,29784,17856,5,0,81.47
26,1182223,4328682,34133,22203,5,0,101.84
27,1229345,4501617,36500,14420,6,0,113.67
28,1276467,4674552,40465,18383,6,0,135.74
29,1323589,4847487,45049,22966,6,0,158.70
30,1370711,5020422,50000,27910,6,0,191.43
31,1417833,5193357,54413,32321,7,0,225.61
32,1464955,5366292,60101,25017,7,0,266.29
33,1512077,5539227,67175,32089,7,0,329.67
34,1559199,5712162,75869,40779,7,0,399.93
35,1606321,5885097,85593,33577,7,0,522.32
36,1653443,6058032,94539,42521,8,0,630.43
37,1700565,6230967,100444,48425,8,0,727.09
38,1747687,6403902,107645,55625,8,0,844.08
39,1794809,6576837,114896,42515,8,0,962.43
40,1841931,6749772,122242,49860,8,0,1062.78
41,1889053,6922707,131624,59241,9,0,1226.07
42,1936175,7095642,140021,67636,9,0,1395.75
43,1983297,7268577,154546,56194,9,0,1710.10
44,2030419,7441512,166754,68399,9,0,1882.01
45,2077541,7614447,180249,81893,9,0,2206.27
46,2124663,7787382,190910,63722,10,0,2428.20
47,2171785,7960317,202394,75200,10,0,2639.68
48,2218907,8133252,220691,93496,10,0,3339.72
