F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.02
1,1,0,0,0,0,0,0.02
2,1,0,0,0,0,0,0.02
3,1,0,0,0,0,0,0.02
4,1,0,0,0,0,0,0.02
5,1,0,0,0,0,0,0.02
6,1353,3862,2,1,0,0,0.02
7,2672,8984,135,131,0,0,0.02
8,4127,15114,866,859,0,0,0.06
9,5582,21377,3774,2760,0,0,0.21
10,7037,27640,11107,7259,0,0,0.60
11,8492,33903,30681,14437,0,0,1.68
12,9947,40166,79349,25597,0,0,4.91
13,11402,46429,205405,37703,0,0,14.48
14,12857,52692,486015,49574,0,0,39.42
15,14312,58955,1100648,131428,0,0,93.40
16,15767,65218,2436278,111103,0,0,234.44
17,17222,71481,5589249,217047,0,0,599.63
18,18677,77744,11784058,472668,0,0,1406.13
19,20132,84007,24712055,569486,0,0,3328.55
