F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.02
1,1,0,0,0,0,0,0.02
2,1,0,0,0,0,0,0.02
3,1,0,0,0,0,0,0.02
4,1,0,0,0,0,0,0.02
5,6,8,1,0,0,0,0.02
6,21,54,4,1,0,0,0.02
7,42,124,8,4,0,0,0.02
8,63,195,13,3,0,0,0.02
9,92,280,18,7,0,0,0.02
10,122,381,23,11,0,0,0.02
11,156,498,29,6,0,0,0.02
12,193,625,35,11,1,0,0.02
13,231,759,40,15,1,0,0.02
14,271,900,45,19,1,0,0.02
15,313,1050,49,22,1,0,0.02
16,357,1207,55,8,1,0,0.02
17,403,1373,59,11,1,0,0.02
18,451,1546,65,16,1,0,0.02
19,501,1728,72,22,1,0,0.02
20,553,1917,77,26,1,0,0.02
21,607,2115,84,32,1,0,0.02
22,663,2320,89,11,1,0,0.02
23,721,2534,93,14,1,0,0.02
24,781,2755,97,17,1,0,0.02
25,843,2985,104,23,1,0,0.02
26,907,3222,110,28,1,0,0.02
27,973,3468,113,30,1,0,0.02
28,1041,3721,117,33,1,0,0.02
29,1111,3983,123,38,1,0,0.02
30,1306,4698,182,67,1,0,0.03
31,1601,5755,286,170,1,0,0.03
32,1938,7003,396,260,1,0,0.03
33,2281,8273,463,326,1,0,0.03
34,2629,9562,531,374,1,0,0.03
35,2983,10873,595,437,1,0,0.03
36,3342,12203,756,561,2,0,0.04
37,3707,13555,858,662,2,0,0.04
38,4077,14926,1059,819,2,0,0.05
39,4453,16319,1292,1024,2,0,0.05
40,4834,17731,1452,1183,2,0,0.06
41,5221,19165,1788,1424,2,0,0.07
42,5613,20618,2605,1647,2,0,0.08
43,6011,22093,2835,1800,2,0,0.09
44,6539,24053,3403,2306,2,0,0.11
45,7217,26620,4152,2981,2,0,0.14
46,7898,29197,4414,3163,2,0,0.16
47,8637,31948,4991,3663,2,0,0.18
48,9376,34699,5425,4013,2,0,0.21
49,10115,37450,6185,4671,2,0,0.27
50,10854,40201,6966,5286,2,0,0.33
51,11593,42952,7552,5724,2,0,0.39
52,12332,45703,8175,6188,2,0,0.43
53,13071,48454,9206,4855,2,0,0.51
54,13810,51205,11280,6751,2,0,0.65
55,14549,53956,13302,8346,2,0,0.79
56,15288,56707,15334,10013,2,0,0.98
57,16027,59458,16516,10890,2,0,1.11
58,16766,62209,18564,12714,2,0,1.28
59,17505,64960,20199,9236,2,0,1.40
60,18244,67711,22608,11486,3,0,1.64
61,18983,70462,23968,12440,3,0,1.79
62,19722,73213,26899,15120,3,0,2.01
63,20461,75964,31717,19463,3,0,2.61
