F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,1,0,0.16
1,1,0,0,0,1,0,0.16
2,1,0,0,0,2,0,0.16
3,1,0,0,0,2,0,0.16
4,5,2,1,0,3,0,0.16
5,6,2,1,0,3,0,0.16
6,153,516,2,0,4,0,0.16
7,551,1624,2,0,4,0,0.16
8,1016,3111,249,241,5,0,0.17
9,1165,3529,249,241,5,0,0.17
10,1840,5516,739,674,6,0,0.18
11,2041,6032,739,674,6,0,0.18
12,2977,8683,1770,1471,7,0,0.21
13,3672,10392,1770,1471,7,0,0.22
14,5161,14793,3712,2483,8,0,0.28
15,5877,16896,3712,2483,8,0,0.29
16,8609,25259,6230,4298,9,0,0.40
17,9610,28407,6230,4298,9,0,0.41
18,17839,54378,13439,8995,10,0,0.88
19,18968,58028,13439,8995,10,0,0.89
20,30789,97420,27447,10765,11,0,2.30
21,32260,102332,27447,10765,11,0,2.32
22,48552,158318,46050,19132,12,0,6.59
23,50094,163360,46050,19132,12,0,6.61
24,72641,241153,76725,22548,13,0,15.58
25,74433,247022,76725,22548,13,0,15.60
26,103301,349012,186451,46573,14,0,39.29
27,105380,356001,186451,46573,14,0,39.31
28,142273,485318,298047,65525,15,0,95.88
29,144578,492908,298047,65525,15,0,95.90
30,187198,643748,377599,68735,16,0,156.15
31,189699,652184,377599,68735,16,0,156.16
32,233510,808279,457672,62280,17,0,216.01
33,236201,817663,457672,62280,17,0,216.03
34,282040,980251,549884,60766,18,0,278.34
35,284955,990032,549884,60766,18,0,278.35
36,333063,1158226,700958,106612,19,0,408.66
37,336186,1168537,700958,106612,19,0,408.67
38,386564,1340252,874426,103350,20,0,536.64
39,389901,1351276,874426,103350,20,0,536.66
40,441706,1529822,1210482,93553,21,0,767.72
41,445257,1541558,1210482,93553,21,0,767.75
42,497866,1716768,1645773,115717,22,0,1105.69
43,501617,1729311,1645773,115717,22,0,1105.71
44,554243,1908206,2185936,177641,23,0,1458.29
45,558178,1921170,2185936,177641,23,0,1458.31
46,612298,2107123,4155906,182624,24,0,3154.88
47,616401,2120107,4155906,182624,24,0,3154.91
