F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.02
1,1,0,0,0,0,0,0.02
2,1,0,0,0,0,0,0.02
3,1,0,0,0,0,0,0.02
4,1,0,0,0,0,0,0.02
5,1,0,0,0,0,0,0.02
6,1,0,0,0,0,0,0.02
7,1,0,0,0,0,0,0.02
8,8788,33968,1,0,0,0,0.03
9,11296,44146,2,0,0,0,0.04
10,13940,55056,4,1,0,0,0.05
11,16868,67174,7,3,0,0,0.05
12,19856,79692,12,7,0,0,0.06
13,22904,92472,15,9,0,0,0.07
14,26037,105585,19,12,0,0,0.07
15,29196,118844,24,15,0,0,0.08
16,32359,132169,29,18,0,0,0.09
17,35526,145497,34,21,0,0,0.09
18,38701,158825,39,24,0,0,0.10
19,41874,172150,44,27,0,0,0.11
20,45037,185475,49,30,1,0,0.12
21,48204,198803,54,33,1,0,0.12
22,51379,212131,59,36,1,0,0.13
23,54552,225456,64,39,1,0,0.14
24,57715,238781,69,42,1,0,0.15
25,60882,252109,74,45,1,0,0.15
26,64057,265437,79,48,1,0,0.16
27,67230,278762,84,51,1,0,0.17
28,70393,292087,89,54,1,0,0.18
29,73560,305415,94,57,1,0,0.18
30,76735,318743,99,60,1,0,0.19
31,79908,332068,104,63,1,0,0.20
32,83071,345393,109,66,1,0,0.21
33,86238,358721,114,69,1,0,0.22
34,89413,372049,119,72,1,0,0.22
35,92586,385374,124,75,1,0,0.23
36,95749,398699,129,78,1,0,0.24
37,98916,412027,134,81,1,0,0.25
38,102091,425355,139,84,1,0,0.25
39,105264,438680,144,87,1,0,0.26
40,108427,452005,149,90,1,0,0.27
41,111594,465333,154,93,1,0,0.27
42,114769,478661,159,96,1,0,0.28
43,117942,491986,164,99,1,0,0.28
44,121105,505311,169,102,1,0,0.29
45,124272,518639,174,105,1,0,0.29
46,127447,531967,179,108,1,0,0.30
47,130620,545292,184,111,1,0,0.30
48,133783,558617,189,114,1,0,0.31
49,136950,571945,194,117,1,0,0.31
50,140125,585273,199,120,1,0,0.32
51,143298,598598,204,123,1,0,0.33
52,146461,611923,209,126,1,0,0.33
53,149628,625251,214,129,1,0,0.34
54,152803,638579,219,132,1,0,0.34
55,155976,651904,224,135,1,0,0.35
56,159139,665229,229,138,1,0,0.35
57,162306,678557,234,141,1,0,0.36
58,165481,691885,239,144,1,0,0.37
59,168654,705210,244,147,1,0,0.38
60,171817,718535,249,150,1,0,0.38
61,174984,731863,254,153,1,0,0.39
62,178159,745191,259,156,2,0,0.39
63,181332,758516,264,159,2,0,0.40
64,184495,771841,269,162,2,0,0.41
65,187662,785169,274,165,2,0,0.41
66,190837,798497,279,168,2,0,0.42
67,194010,811822,284,171,2,0,0.42
68,197173,825147,289,174,2,0,0.43
69,200340,838475,294,177,2,0,0.43
70,203515,851803,299,180,2,0,0.44
71,206688,865128,304,183,2,0,0.44
72,209851,878453,309,186,2,0,0.45
73,213018,891781,314,189,2,0,0.46
74,216193,905109,319,192,2,0,0.46
75,219366,918434,324,195,2,0,0.47
76,222529,931759,329,198,2,0,0.47
77,225696,945087,334,201,2,0,0.48
78,228871,958415,339,204,2,0,0.48
79,232044,971740,344,207,2,0,0.49
80,235207,985065,349,210,2,0,0.50
81,238374,998393,354,213,2,0,0.50
82,241549,1011721,359,216,2,0,0.51
83,244722,1025046,364,219,2,0,0.52
84,247885,1038371,369,222,2,0,0.52
85,251052,1051699,374,225,2,0,0.53
86,254227,1065027,379,228,2,0,0.54
87,257400,1078352,384,231,2,0,0.54
88,260563,1091677,389,234,2,0,0.55
89,263730,1105005,394,237,2,0,0.55
90,266905,1118333,399,240,2,0,0.56
91,270078,1131658,404,243,2,0,0.56
92,273241,1144983,409,246,2,0,0.57
93,276408,1158311,414,249,2,0,0.58
94,279583,1171639,419,252,2,0,0.59
95,282756,1184964,424,255,2,0,0.59
96,285919,1198289,429,258,2,0,0.60
97,289086,1211617,434,261,2,0,0.60
98,292261,1224945,439,264,2,0,0.61
99,295434,1238270,444,267,2,0,0.61
100,298597,1251595,449,270,2,0,0.62
101,301764,1264923,454,273,2,0,0.63
102,304939,1278251,459,276,2,0,0.63
103,308112,1291576,464,279,3,0,0.64
104,311275,1304901,469,282,3,0,0.64
105,314442,1318229,474,6,3,0,0.65
106,317617,1331557,479,9,3,0,0.66
107,320790,1344882,484,12,3,0,0.66
108,323953,1358207,489,15,3,0,0.67
109,327120,1371535,494,18,3,0,0.68
110,330295,1384863,499,21,3,0,0.69
111,333468,1398188,504,24,3,0,0.70
112,336631,1411513,509,27,3,0,0.70
113,339798,1424841,514,30,3,0,0.71
114,342973,1438169,519,33,3,0,0.72
115,346146,1451494,524,36,3,0,0.72
116,349309,1464819,529,39,3,0,0.73
117,352476,1478147,534,42,3,0,0.73
118,355651,1491475,539,45,3,0,0.74
119,358824,1504800,544,48,3,0,0.75
120,361987,1518125,549,51,3,0,0.75
121,365154,1531453,554,54,3,0,0.76
122,368329,1544781,559,57,3,0,0.76
123,371502,1558106,564,60,3,0,0.77
124,374665,1571431,569,63,3,0,0.78
125,377832,1584759,574,66,3,0,0.79
126,381007,1598087,579,69,3,0,0.79
127,384180,1611412,584,72,3,0,0.80
128,387343,1624737,589,75,3,0,0.80
129,390510,1638065,595,78,3,0,0.81
