F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.02
1,1,0,0,0,0,0,0.02
2,1,0,0,0,0,0,0.02
3,1,0,0,0,0,0,0.02
4,1,0,0,0,0,0,0.02
5,1,0,0,0,0,0,0.02
6,1,0,0,0,0,0,0.02
7,2047,6871,59,55,0,0,0.02
8,3998,14664,262,242,0,0,0.03
9,6501,24681,582,531,0,0,0.05
10,9100,35168,1089,1034,0,0,0.07
11,11825,46347,2518,1485,0,0,0.13
12,14716,58204,5180,4139,0,0,0.25
13,17711,70598,10075,6244,0,0,0.48
14,20760,83252,17754,8948,0,0,0.87
15,23824,95998,24069,7865,0,0,1.24
16,27114,109712,32133,15732,0,0,1.73
17,30292,123012,39603,13396,0,0,2.14
18,33503,136469,49450,23233,0,0,2.68
19,36870,150560,62304,23679,0,0,3.53
20,40231,164673,74356,20751,0,0,4.55
21,43610,178855,86114,32500,1,0,5.61
22,47008,193135,99673,28476,1,0,6.67
23,50422,207485,124723,33280,1,0,8.74
24,53846,221909,145759,31497,1,0,10.97
25,57271,236366,164837,50537,1,0,13.28
26,60696,250829,186787,48113,1,0,16.45
27,64122,265307,217664,53403,1,0,20.65
28,67548,279781,262240,62038,1,0,30.36
29,70992,294299,342266,71389,1,0,54.58
30,74446,308841,462841,72531,1,0,87.87
31,77903,323435,641537,105824,1,0,147.80
32,81360,338049,923090,92601,1,0,261.33
33,84817,352667,1294589,176469,1,0,417.41
34,88274,367286,1792492,171397,1,0,641.46
35,91731,381906,2446053,226518,1,0,947.88
36,95188,396527,3295916,255455,1,0,1405.50
37,98645,411163,4214292,233701,1,0,1934.78
38,102102,425784,5567217,353624,1,0,2757.66
