F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.01
1,1,0,0,0,0,0,0.01
2,1,0,0,0,0,0,0.01
3,1,0,0,0,0,0,0.01
4,1,0,0,0,0,0,0.01
5,1,0,0,0,0,0,0.01
6,1,0,0,0,0,0,0.02
7,1,0,0,0,0,0,0.02
8,373,1156,1,0,0,0,0.02
9,917,2987,2,0,0,0,0.02
10,1205,4047,3,0,0,0,0.02
11,1556,5337,4,0,0,0,0.02
12,2001,6996,48,30,0,0,0.02
13,2545,8877,248,218,0,0,0.02
14,3158,11051,335,141,0,0,0.02
15,3817,13477,462,253,0,0,0.02
16,4518,16089,627,415,0,0,0.03
17,5261,18879,1094,643,0,0,0.03
18,6038,21825,1562,827,0,0,0.04
19,6831,24904,2983,1403,0,0,0.07
20,7643,28065,5645,3571,1,0,0.13
21,8476,31304,8622,2541,1,0,0.19
22,9647,35615,11309,4733,1,0,0.24
23,10630,39401,13538,5673,1,0,0.29
24,11657,43373,16494,6944,1,0,0.35
25,13251,49296,20656,7120,1,0,0.42
26,17876,66552,25930,11743,1,0,0.54
27,21308,79587,29779,8767,1,0,0.63
28,23888,89522,33669,12221,1,0,0.72
29,26962,101640,37622,14903,1,0,0.83
30,29392,111311,43231,18942,1,0,1.00
31,31796,121064,47749,12354,1,0,1.14
32,34281,131219,56549,19730,1,0,1.38
33,36837,141712,60380,21425,1,0,1.51
34,39453,152501,64792,24913,1,0,1.67
35,42133,163592,69806,16130,1,0,1.86
36,44867,174973,81302,27012,1,0,2.26
37,47641,186552,90711,33247,1,0,2.64
38,50458,198346,109777,33593,1,0,3.57
39,53310,210341,139720,40556,1,0,4.88
40,56222,222544,203940,53642,1,0,8.09
41,59174,234971,274383,61346,1,0,11.61
42,62164,247614,313116,56979,1,0,13.61
43,65190,260451,345348,54523,1,0,15.52
44,68224,273428,377416,48163,1,0,17.35
45,71264,286457,400948,61825,1,0,18.62
46,74304,299511,422120,51252,1,0,20.00
47,77344,312584,431825,56792,1,0,20.60
48,80384,325657,443197,65731,1,0,21.35
49,83424,338730,466784,55216,1,0,22.43
50,86464,351803,475862,60931,1,0,23.02
51,89504,364876,493180,75035,1,0,24.21
52,92544,377949,509193,86707,1,0,25.22
53,95584,391022,527083,59416,1,0,26.50
54,98624,404095,546812,76093,1,0,27.65
55,101664,417168,562419,85289,1,0,28.55
56,104704,430241,582579,101390,1,0,29.65
57,107744,443314,599454,67273,1,0,30.69
58,110784,456387,618489,84653,1,0,32.10
59,113824,469460,635746,98235,1,0,33.41
60,116864,482533,660841,118358,2,0,35.11
61,119904,495606,688241,88265,2,0,36.68
62,122944,508679,721135,114047,2,0,38.44
63,125984,521752,749917,131509,2,0,40.33
64,129024,534825,794210,117067,2,0,42.83
65,132064,547898,823279,133940,2,0,45.15
66,135104,560971,849439,96757,2,0,46.93
67,138144,574044,876969,122621,2,0,48.90
68,141184,587117,900957,140288,2,0,50.54
69,144224,600190,918673,151418,2,0,51.84
70,147264,613263,949559,114128,2,0,53.77
71,150304,626336,983135,143034,2,0,55.59
72,153344,639409,1025329,176306,2,0,58.80
73,156384,652482,1772961,171718,2,0,980.70
