F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.02
1,1,0,0,0,0,4,0.02
2,1,0,0,0,0,4,0.02
3,1,0,0,0,0,4,0.02
4,1,0,0,0,0,4,0.02
5,421,1522,53,51,0,4,0.02
6,1259,4737,432,429,0,4,0.02
7,2505,9566,1931,1924,0,4,0.05
8,3901,15133,6599,6588,0,5,0.19
9,5374,21024,22098,14918,0,7,0.89
10,6970,27459,76890,22639,0,9,4.64
11,8598,34114,218678,42972,0,13,18.46
12,10227,40800,595073,56473,0,16,70.48
13,11856,47496,1417665,118875,0,33,221.00
14,13485,54192,3262298,134103,0,35,676.47
15,15114,60876,8840808,209179,0,57,2958.38
