F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.03
1,1,0,0,0,0,4,0.03
2,1,0,0,0,0,4,0.03
3,1,0,0,0,0,4,0.03
4,1,0,0,0,0,4,0.03
5,1,0,0,0,0,4,0.03
6,1,0,0,0,0,4,0.03
7,1,0,0,0,0,4,0.03
8,1,0,0,0,0,4,0.03
9,1,0,0,0,0,4,0.03
10,1,0,0,0,0,4,0.03
11,4578,16379,0,0,0,4,0.03
12,7063,26851,71,66,0,5,0.04
13,10035,39780,276,266,1,5,0.05
14,14102,57775,476,464,1,6,0.06
15,19324,81169,1055,1038,1,6,0.10
16,24475,104499,2824,2796,1,8,0.20
17,30026,129363,7347,7299,1,9,0.56
18,35468,154015,22121,14941,1,13,2.29
19,40924,178727,49757,22730,1,16,6.00
20,46382,203449,94611,30004,1,18,14.01
21,51848,228199,176281,51006,1,30,32.73
22,57314,252949,311704,64517,1,30,60.37
23,62780,277699,640576,94982,1,38,138.37
24,68246,302449,1281560,121228,1,44,305.51
25,73712,327181,3229655,219125,1,84,984.70
