F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,157,502,126,124,0,4,0.04
1,414,1341,199,195,0,4,0.04
2,794,2574,265,259,0,4,0.04
3,2863,10514,540,527,0,4,0.05
4,6676,25776,1596,1573,0,5,0.06
5,11413,45256,3353,3319,0,6,0.10
6,16550,66527,7537,7488,0,6,0.20
7,21837,88330,13121,11080,0,9,0.36
8,27292,111216,19644,12431,0,9,0.58
9,33105,135717,27250,16810,0,11,0.89
10,39010,160834,35425,17409,0,12,1.20
11,45087,186637,47142,20046,1,13,1.69
12,51288,213094,59210,26943,1,18,2.31
13,57517,239779,74358,31557,1,20,3.05
14,63746,266496,93636,34272,1,22,4.10
15,69978,293298,111429,37678,1,22,5.11
16,76210,320124,134149,36915,1,24,6.55
17,82444,346963,165353,43354,1,27,9.13
18,88687,373828,207254,55932,1,29,13.10
19,94934,400719,245186,60611,1,31,16.78
20,101182,427617,284139,67525,1,38,20.45
21,107430,454519,334254,62106,1,38,26.10
22,113678,481422,396871,71639,1,41,33.90
23,119926,508325,472151,85778,1,46,45.28
24,126174,535228,538557,83521,1,46,56.32
25,132422,562131,609050,100137,1,48,69.44
26,138670,589034,688250,99807,1,50,85.63
27,144918,615937,849663,120604,1,54,119.99
28,151166,642840,989093,131458,1,56,149.94
29,157414,669743,1219228,139228,1,59,212.48
30,163662,696646,1414801,142066,1,61,266.62
31,169910,723549,1574098,159043,1,65,307.80
32,176158,750452,1796870,159858,1,66,359.56
33,182406,777355,1943628,166805,1,68,397.19
34,188654,804258,2195058,200043,2,78,478.81
35,194902,831161,2494751,196588,2,75,576.66
36,201150,858064,2982353,220440,2,90,735.20
37,207398,884967,3491917,242502,2,101,897.02
38,213646,911870,4160117,258083,2,102,1116.27
39,219894,938773,4757077,314085,2,117,1319.74
40,226142,965676,5660269,311683,2,114,1641.56
41,232390,992579,6603629,267398,2,107,1990.91
42,238638,1019482,7410777,380825,2,133,2288.26
43,244886,1046385,8265445,355304,2,122,2636.71
44,251134,1073288,9822295,439019,2,146,3279.25
