F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.06
1,1,0,0,0,0,4,0.07
2,39837,129905,0,0,0,9,0.09
3,66432,223067,0,0,1,15,0.12
4,92320,313013,0,0,1,18,0.14
5,118928,406232,0,0,1,27,0.17
6,144817,496190,0,0,1,31,0.19
7,171425,589409,0,0,1,34,0.22
8,197314,679367,0,0,1,37,0.25
9,223922,772586,0,0,1,52,0.28
10,249811,862544,0,0,2,55,0.30
11,276419,955763,0,0,2,58,0.33
12,302308,1045721,0,0,2,62,0.35
13,328916,1138940,0,0,2,66,0.38
14,354805,1228898,0,0,2,69,0.40
15,381413,1322117,0,0,2,72,0.42
16,407302,1412075,0,0,3,96,0.45
17,433910,1505294,0,0,3,101,0.49
18,459799,1595252,0,0,3,104,0.51
19,486407,1688471,0,0,3,107,0.53
20,512296,1778429,0,0,3,112,0.56
21,538904,1871648,0,0,3,115,0.58
22,564793,1961606,0,0,3,118,0.61
23,591401,2054825,0,0,4,121,0.64
24,617290,2144783,0,0,4,125,0.66
25,643898,2238002,0,0,4,129,0.69
26,669787,2327960,0,0,4,132,0.73
27,696395,2421179,0,0,4,135,0.76
28,722284,2511137,0,0,4,139,0.78
29,748892,2604356,0,0,4,142,0.81
30,774781,2694314,0,0,5,146,0.84
31,801389,2787533,0,0,5,192,0.88
32,827278,2877491,0,0,5,195,0.91
33,853886,2970710,0,0,5,199,0.99
34,879775,3060668,0,0,5,202,1.01
35,906383,3153887,0,0,5,206,1.07
36,932272,3243845,0,0,5,209,1.09
37,958880,3337064,0,0,6,214,1.15
38,984769,3427022,0,0,6,217,1.17
39,1011377,3520241,0,0,6,221,1.23
40,1037266,3610199,0,0,6,224,1.25
41,1063874,3703418,2,1,6,227,1.31
42,1089763,3793376,2,1,6,230,1.34
43,1116371,3886595,2,1,7,234,1.40
44,1142260,3976553,2,1,7,237,1.43
45,1168868,4069772,2,1,7,240,1.50
46,1194757,4159730,2,1,7,244,1.53
47,1221365,4252949,2,1,7,248,1.59
48,1247254,4342907,2,1,7,251,1.62
49,1273862,4436126,226,224,7,254,2.47
50,1299751,4526084,226,224,8,258,2.50
51,1326359,4619303,226,224,8,261,2.56
52,1352248,4709261,226,224,8,264,2.59
53,1378856,4802480,242,239,8,268,2.69
54,1404745,4892438,242,239,8,274,2.71
55,1431353,4985657,242,239,8,277,2.78
56,1457242,5075615,242,239,8,280,2.81
57,1483850,5168834,341,337,9,284,3.00
58,1509739,5258792,341,337,9,288,3.03
59,1536347,5352011,341,337,9,291,3.10
60,1562236,5441969,341,337,9,294,3.13
61,1588844,5535188,751,746,9,298,4.09
62,1614733,5625146,751,746,9,387,4.13
63,1641341,5718365,751,746,10,390,4.22
64,1667230,5808323,751,746,10,393,4.40
65,1693838,5901542,3016,3010,10,401,12.58
66,1719727,5991500,3016,3010,10,404,12.62
67,1746335,6084719,3016,3010,10,407,12.72
68,1772224,6174677,3016,3010,10,410,12.76
69,1798832,6267896,9738,9726,10,424,38.75
70,1824721,6357854,9738,9726,11,427,38.80
71,1851329,6451073,9738,9726,11,430,38.92
72,1877218,6541031,9738,9726,11,433,38.97
73,1903826,6634250,19073,11895,11,443,81.70
74,1929715,6724208,19073,11895,11,446,81.74
75,1956323,6817427,19073,11895,11,449,81.84
76,1982212,6907385,19073,11895,11,452,81.89
77,2008820,7000604,28585,14564,12,457,143.26
78,2034709,7090562,28585,14564,12,460,143.32
79,2061317,7183781,28585,14564,12,463,143.45
80,2087206,7273739,28585,14564,12,467,143.49
81,2113814,7366958,46554,19426,12,486,261.81
82,2139703,7456916,46554,19426,12,489,261.85
83,2166311,7550135,46554,19426,12,492,261.94
84,2192200,7640093,46554,19426,13,496,261.97
85,2218808,7733312,106512,30975,13,532,751.35
86,2244697,7823270,106512,30975,13,535,751.38
87,2271305,7916489,106512,30975,13,538,751.48
88,2297194,8006447,106512,30975,13,542,751.51
89,2323802,8099666,381777,54805,13,632,3191.64
90,2349691,8189624,381777,54805,14,636,3191.67
91,2376299,8282843,381777,54805,14,640,3191.74
92,2402188,8372801,381777,54805,14,643,3191.77
