F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.02
1,1,0,0,0,0,4,0.02
2,1,0,0,0,0,4,0.02
3,1,0,0,0,0,4,0.02
4,1,0,0,0,0,4,0.02
5,1,0,0,0,0,4,0.02
6,1,0,0,0,0,4,0.02
7,1,0,0,0,0,4,0.02
8,374,1158,0,0,0,4,0.02
9,919,2991,0,0,0,4,0.02
10,1208,4053,0,0,0,4,0.02
11,1560,5345,0,0,0,4,0.02
12,2006,7006,12,8,0,4,0.02
13,2551,9041,68,61,0,4,0.03
14,3165,11241,285,270,0,4,0.03
15,3825,13669,434,417,0,4,0.03
16,4527,16283,764,745,0,4,0.03
17,5271,19075,1461,1440,0,4,0.04
18,6049,22023,2818,2795,0,5,0.06
19,6843,25111,6800,6765,0,5,0.14
20,7656,28281,12788,10739,1,6,0.28
21,8490,31522,16843,12404,1,6,0.39
22,9662,35835,20915,13677,1,6,0.53
23,10646,39626,25672,15223,1,7,0.73
24,11674,43606,33819,19778,1,8,1.11
25,13269,49668,44271,21870,1,8,1.61
26,17875,66866,56439,24048,1,9,2.21
27,21302,79979,68636,24734,1,10,2.82
28,23881,89902,79948,29954,1,11,3.46
29,26954,102008,97028,34567,1,12,4.48
30,29383,111676,112556,36928,1,13,5.51
31,31786,121424,133245,43798,1,15,6.74
32,34270,131574,157518,42167,1,15,7.87
33,36825,142064,235036,58158,1,18,11.57
34,39440,152860,392879,62266,1,21,22.66
35,42119,163950,550195,80891,1,28,32.30
36,44852,175328,665287,77777,1,25,40.60
37,47625,186904,746248,98654,1,32,45.90
38,50441,198687,801958,97782,1,33,50.13
39,53292,210669,876496,89484,1,30,55.39
40,56203,222857,938395,96880,1,32,61.02
41,59154,235269,1078315,107634,1,34,71.46
42,62143,247897,1182028,127942,1,43,80.88
43,65168,260719,1250641,110975,1,36,86.95
44,68201,273681,1299149,132871,1,42,91.69
45,71240,286707,1348801,132464,1,44,98.00
46,74279,299757,1416930,129779,1,42,105.52
47,77318,312815,1479387,145410,1,45,112.98
48,80357,325873,1580823,145946,1,46,125.69
49,83396,338931,1747779,118899,1,43,145.94
50,86435,351989,2103621,139828,1,47,186.54
51,89474,365047,2423298,163945,1,54,221.51
52,92513,378105,2918520,186561,1,55,278.38
53,95552,391163,3368116,175975,1,55,329.64
54,98591,404221,3720949,233482,1,66,379.26
55,101630,417279,4130643,205686,1,67,427.05
56,104669,430337,4446249,197196,1,65,464.60
57,107708,443395,4754355,239745,1,75,500.63
58,110747,456453,5078036,224524,1,75,534.40
59,113786,469511,5375257,249132,1,80,575.09
60,116825,482569,5903903,283472,2,94,647.18
61,119864,495627,6327575,267471,2,87,708.37
62,122903,508685,6736932,315514,2,92,775.84
63,125942,521743,7078436,300884,2,91,833.44
64,128981,534801,7463676,331894,2,98,895.48
65,132020,547859,7837643,344124,2,101,949.13
66,135059,560917,8352334,336628,2,99,1015.16
67,138098,573975,9007662,361346,2,104,1124.04
68,141137,587033,9491656,336582,2,107,1204.15
69,144176,600091,10197387,318969,2,99,1310.71
70,147215,613149,10613877,371573,2,119,1375.23
71,150254,626207,11215773,414116,2,120,1467.09
72,153293,639265,11685413,420460,2,118,1531.21
