F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.01
1,1,0,0,0,0,4,0.01
2,16,38,0,0,0,4,0.01
3,205,745,2,0,0,4,0.01
4,553,2125,6,3,0,4,0.01
5,966,3765,12,7,0,4,0.01
6,1435,5582,21,14,0,4,0.01
7,2012,7803,36,26,0,4,0.01
8,2586,10041,50,38,0,4,0.01
9,3185,12398,65,51,0,4,0.01
10,3796,14804,85,69,0,4,0.01
11,4441,17374,110,92,0,4,0.01
12,5076,19907,135,115,0,4,0.02
13,5721,22480,158,136,0,4,0.02
14,6356,25013,197,172,0,4,0.02
15,7001,27586,315,288,0,5,0.02
16,7636,30119,1056,1026,0,5,0.03
17,8281,32692,5522,5489,0,5,0.13
18,8916,35225,13977,11020,0,6,0.37
19,9561,37798,26711,15335,0,6,0.70
20,10196,40331,57369,23167,0,8,1.51
21,10841,42904,146451,37619,0,9,4.80
22,11476,45437,479399,82993,0,17,22.47
23,12121,48010,1037079,119562,0,23,77.87
24,12756,50543,1198205,126103,0,24,93.75
25,13401,53116,1651380,137698,0,28,151.82
26,14036,55649,2091556,150166,0,30,208.09
27,14681,58222,2155538,171195,0,34,219.74
28,15316,60755,2288000,167734,0,32,238.73
29,15961,63328,2577665,197340,0,38,267.66
30,16596,65861,2737721,190475,0,37,283.06
31,17241,68434,2969979,167098,0,36,306.43
32,17876,70967,3065287,211656,0,42,320.99
33,18521,73540,3184499,191771,0,40,336.21
34,19156,76073,3713395,223184,0,45,398.49
35,19801,78646,4171223,218832,0,44,454.08
36,20436,81179,4347836,242917,0,49,468.98
37,21081,83752,4878274,286886,0,56,524.41
38,21716,86285,5706999,278514,0,55,629.03
39,22361,88858,8063787,353791,0,71,1132.89
40,22996,91391,10561384,424819,0,82,1842.22
