F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.09
1,1,0,0,0,0,4,0.09
2,1,0,0,0,1,4,0.09
3,1,0,0,0,1,4,0.09
4,1,0,0,0,1,4,0.09
5,1,0,0,0,1,4,0.09
6,1,0,0,0,1,4,0.10
7,1,0,0,0,2,4,0.10
8,1,0,0,0,2,4,0.10
9,1,0,0,0,2,4,0.10
10,1,0,0,0,2,4,0.11
11,1,0,0,0,2,4,0.11
12,1,0,0,0,3,4,0.11
13,1,0,0,0,3,4,0.11
14,1,0,0,0,3,4,0.12
15,1,0,0,0,3,4,0.12
16,1,0,0,0,3,4,0.12
17,1,0,0,0,4,4,0.12
18,1,0,0,0,4,4,0.13
19,1,0,0,0,4,4,0.13
20,1,0,0,0,4,4,0.13
21,1,0,0,0,4,4,0.13
22,1,0,0,0,5,4,0.14
23,1,0,0,0,5,4,0.14
24,1,0,0,0,5,4,0.14
25,1,0,0,0,5,4,0.14
26,1,0,0,0,5,4,0.15
27,1,0,0,0,5,4,0.15
28,31629,116745,10,6,6,8,0.17
29,34243,127340,10,6,6,8,0.18
30,46575,174195,14,9,6,9,0.20
31,48422,181720,14,9,6,9,0.20
32,62118,234431,62,56,6,14,0.22
33,66746,253798,62,56,7,14,0.23
34,83037,317936,100,93,7,16,0.26
35,85999,330570,100,93,7,17,0.26
36,103143,397379,245,234,7,24,0.33
37,108641,420742,245,234,7,25,0.34
38,129098,500283,293,279,8,28,0.37
39,133014,517228,293,279,8,28,0.38
40,153872,600055,395,366,8,31,0.42
41,159516,624045,395,366,8,31,0.44
42,182304,713975,659,629,8,34,0.48
43,186997,733805,659,629,9,36,0.49
44,211557,830449,1099,1067,9,49,0.53
45,221067,871345,1099,1067,9,50,0.55
46,247483,976223,1363,1330,9,53,0.60
47,253854,1004146,1363,1330,9,54,0.62
48,281462,1114573,1756,1719,10,58,0.71
49,287950,1142967,1756,1719,10,60,0.73
50,316732,1258420,2392,2352,10,63,0.79
51,323336,1287519,2392,2352,10,64,0.81
52,352073,1403620,2832,2783,10,68,1.01
53,358679,1432734,2832,2783,11,68,1.02
54,387418,1548755,3699,3636,11,72,1.17
55,394024,1577893,3699,3636,11,73,1.20
56,422762,1694103,4644,4561,11,98,1.56
57,429367,1723214,4644,4561,11,100,1.58
58,458105,1839160,5373,5285,12,103,2.00
59,464710,1868295,5373,5285,12,104,2.03
60,493449,1984436,10928,8856,12,108,5.31
61,500055,2013574,10928,8856,12,109,5.34
62,528794,2129619,13746,11656,12,114,6.14
63,535400,2158773,13746,11656,13,115,6.16
64,564138,2274999,15214,10774,13,119,6.51
65,570743,2304118,15214,10774,13,120,6.54
66,599481,2420072,20112,13285,13,124,11.94
67,606086,2449207,20112,13285,13,124,11.96
68,634825,2565348,22973,12691,14,130,13.18
69,641431,2594486,22973,12691,14,130,13.20
70,670170,2710531,25424,15135,14,133,14.04
71,676776,2739685,25424,15135,14,135,14.06
72,705514,2855911,27737,17438,14,139,14.89
73,712119,2885030,27737,17438,14,140,14.91
74,740857,3000984,29845,16499,15,143,15.17
75,747462,3030119,29845,16499,15,144,15.19
76,776201,3146260,34083,17498,15,148,17.33
77,782807,3175398,34083,17498,15,149,17.36
78,811546,3291443,39297,19081,15,195,20.46
79,818152,3320597,39297,19081,16,197,20.49
80,846890,3436823,46735,21058,16,201,27.01
81,853495,3465942,46735,21058,16,203,27.04
82,882233,3581896,51283,25601,16,207,27.74
83,888838,3611031,51283,25601,16,207,27.77
84,917577,3727172,67062,27400,17,210,38.55
85,924183,3756310,67062,27400,17,211,38.58
86,952922,3872355,83021,32353,17,218,51.01
87,959528,3901509,83021,32353,17,219,51.04
88,988266,4017735,124581,41124,17,226,104.83
89,994871,4046854,124581,41124,18,227,104.85
90,1023609,4162808,138322,38626,18,228,116.03
91,1030214,4191943,138322,38626,18,229,116.06
92,1058953,4308084,156721,48671,18,236,131.39
93,1065559,4337222,156721,48671,18,237,131.41
94,1094298,4453267,171611,46416,19,240,140.94
95,1100904,4482421,171611,46416,19,241,140.96
96,1129642,4598647,183942,50158,19,244,147.07
97,1136247,4627766,183942,50158,19,245,147.10
98,1164985,4743720,194594,51760,19,249,149.04
99,1171590,4772855,194594,51760,20,250,149.06
100,1200329,4888996,254434,64206,20,259,210.72
101,1206935,4918134,254434,64206,20,260,210.74
102,1235674,5034179,270847,56138,20,259,220.20
103,1242280,5063333,270847,56138,20,260,220.22
104,1271018,5179559,285087,59027,21,264,225.61
105,1277623,5208678,285087,59027,21,265,225.64
106,1306361,5324632,340647,77981,21,277,282.48
107,1312966,5353767,340647,77981,21,278,282.51
108,1341705,5469908,433687,78661,21,281,398.49
109,1348311,5499046,433687,78661,22,282,398.51
110,1377050,5615091,455131,85809,22,287,406.52
111,1383656,5644245,455131,85809,22,287,406.55
112,1412394,5760471,509489,94751,22,296,459.69
113,1418999,5789590,509489,94751,22,296,459.72
114,1447737,5905544,539374,92832,23,296,474.79
115,1454342,5934679,539374,92832,23,297,474.81
116,1483081,6050820,759889,110416,23,310,756.69
117,1489687,6079958,759889,110416,23,311,756.72
118,1518426,6196003,877811,115983,23,315,919.51
119,1525032,6225157,877811,115983,24,317,919.54
120,1553770,6341383,1023761,138718,24,330,1130.40
121,1560375,6370502,1023761,138718,24,331,1130.43
122,1589113,6486456,1068239,134622,24,331,1176.31
123,1595718,6515591,1068239,134622,24,332,1176.34
124,1624457,6631732,2504372,221861,24,452,3192.43
125,1631063,6660870,2504372,221861,25,453,3192.46
126,1659802,6776915,2738849,214561,25,451,3531.15
127,1666408,6806069,2738849,214561,25,451,3531.18
