F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.04
1,1,0,0,0,0,4,0.04
2,10903,29406,0,0,0,5,0.05
3,19523,57726,0,0,0,6,0.06
4,26358,78181,0,0,0,6,0.06
5,35329,107848,0,0,0,8,0.07
6,42305,128879,0,0,0,9,0.08
7,51441,159264,0,0,0,12,0.09
8,58417,180295,0,0,1,13,0.10
9,67579,210798,0,0,1,15,0.11
10,74555,231829,0,0,1,15,0.12
11,83737,262444,0,0,1,17,0.13
12,90713,283475,0,0,1,17,0.13
13,99891,314086,0,0,1,18,0.14
14,106867,335117,0,0,1,25,0.15
15,116045,365728,0,0,1,25,0.18
16,123021,386759,0,0,1,27,0.19
17,132199,417370,0,0,1,28,0.20
18,139175,438401,0,0,1,28,0.21
19,148353,469012,0,0,1,30,0.22
20,155329,490043,0,0,1,30,0.23
21,164507,520654,0,0,1,32,0.24
22,171483,541685,0,0,1,33,0.25
23,180661,572296,0,0,1,33,0.26
24,187637,593327,0,0,1,35,0.27
25,196815,623938,0,0,1,36,0.29
26,203791,644969,0,0,2,47,0.30
27,212969,675580,0,0,2,49,0.32
28,219945,696611,0,0,2,49,0.34
29,229123,727222,0,0,2,50,0.36
30,236099,748253,0,0,2,51,0.37
31,245277,778864,0,0,2,52,0.38
32,252253,799895,0,0,2,53,0.40
33,261431,830506,0,0,2,55,0.41
34,268407,851537,0,0,2,55,0.42
35,277585,882148,0,0,2,57,0.44
36,284561,903179,0,0,2,57,0.45
37,293739,933790,0,0,2,58,0.46
38,300715,954821,0,0,2,60,0.48
39,309893,985432,0,0,2,60,0.50
40,316869,1006463,0,0,2,61,0.51
41,326047,1037074,0,0,2,63,0.54
42,333023,1058105,0,0,2,63,0.55
43,342201,1088716,0,0,2,64,0.59
44,349177,1109747,0,0,3,65,0.60
45,358355,1140358,37,36,3,66,0.66
46,365331,1161389,37,36,3,67,0.68
47,374509,1192000,320,318,3,68,0.94
48,381485,1213031,320,318,3,69,0.96
49,390663,1243642,1368,1365,3,71,1.67
50,397639,1264673,1368,1365,3,71,1.68
51,406817,1295284,3885,3876,3,95,2.80
52,413793,1316315,3885,3876,3,95,2.82
53,422971,1346926,10322,8325,3,100,6.06
54,429947,1367957,10322,8325,3,102,6.07
55,439125,1398568,21986,14803,3,108,12.44
56,446101,1419599,21986,14803,3,110,12.49
57,455279,1450210,59029,24326,3,123,39.84
58,462255,1471241,59029,24326,3,123,39.85
59,471433,1501852,157083,38385,3,140,127.14
60,478409,1522883,157083,38385,3,141,127.15
61,487587,1553494,347876,62409,3,174,326.07
62,494563,1574525,347876,62409,4,176,326.09
63,503741,1605136,773121,51973,4,152,814.02
64,510717,1626167,773121,51973,4,153,814.03
65,519895,1656778,2043713,107976,4,238,2560.29
66,526871,1677809,2043713,107976,4,238,2560.30
